Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Magnitude,Depth
2020,12,31,13,37,53,35.7169,129.4107,-0.06,12.41
2020,12,31,13,52,15,35.7156,129.4078,0.1,12.45
2020,12,31,15,54,57,35.7216,129.4017,0.89,13.09
2021,1,4,9,22,19,35.7168,129.4011,0.64,12.79
2021,1,6,21,14,28,35.7168,129.3979,1.17,12.89
2021,1,6,21,34,33,35.7175,129.4002,0.21,13.28
2021,1,6,21,56,10,35.7156,129.4001,0.37,12.58
2021,1,6,22,42,41,35.7184,129.4015,0.38,13.06
2021,1,9,17,38,31,35.69,129.3569,0.66,10.98
2021,1,10,13,56,11,35.7218,129.3085,0.01,10.86
2021,1,11,13,1,9,35.7519,129.3957,0.32,12.26
2021,1,11,21,31,22,35.7169,129.3985,0.63,12.62
2021,1,12,23,22,56,35.7198,129.4043,0.37,13.29
2021,1,12,23,23,11,35.7168,129.3985,1.03,13.01
2021,1,14,4,8,39,35.7166,129.4004,0.47,12.73
2021,1,14,5,18,44,35.7177,129.4018,0.27,12.92
2021,1,15,2,53,38,35.7186,129.4015,0.62,13.14
2021,1,16,22,27,0,35.7208,129.3502,0.45,10.69
2021,1,17,1,41,40,35.7161,129.4001,0.47,12.92
2021,1,19,0,0,51,35.637,129.3912,0.4,9.55
2021,1,21,13,45,37,35.7287,129.4091,0.14,11.95
2021,1,21,23,21,42,35.7731,129.38,1.0,11.12
2021,1,22,1,22,2,35.7749,129.384,1.0,13.84
2021,1,22,5,32,12,35.8285,129.3278,1.0,12.56
2021,1,29,11,24,27,35.7308,129.4121,0.58,13.09
2021,2,1,16,55,23,35.6619,129.4828,1.19,9.75
2021,2,3,1,8,29,35.8031,129.4317,0.06,14.8
2021,2,8,5,40,39,35.7778,129.4106,0.66,13.17
2021,2,8,7,38,56,35.6959,129.3548,0.69,11.57
2021,2,11,13,17,20,35.723,129.4057,-0.41,11.04
2021,2,18,5,48,45,35.8165,129.3972,1.0,11.26
2021,2,18,21,1,22,35.8159,129.3929,0.19,11.17
2021,2,22,3,20,34,35.7528,129.3846,0.12,11.92
2021,2,26,6,57,19,35.7863,129.312,0.22,9.13
2021,3,2,0,35,33,35.734,129.3861,-0.19,8.72
2021,3,3,1,10,27,35.7962,129.3764,0.24,11.59
2021,3,3,23,29,2,35.7821,129.3128,0.18,8.56
2021,3,4,11,38,15,35.8379,129.2902,0.37,3.15
2021,3,9,1,20,13,35.8129,129.545,0.3,18.6
2021,3,9,21,4,37,35.8131,129.434,1.0,17.14
2021,3,10,21,8,5,35.7789,129.5368,1.0,18.11
2021,3,16,9,56,7,35.7824,129.3337,1.33,7.53
2021,3,21,0,8,23,35.779,129.384,0.19,11.02
2021,3,21,4,22,11,35.7569,129.3899,-0.34,8.42
2021,3,21,5,49,18,35.7862,129.4176,0.87,12.56
2021,3,22,22,39,56,35.709,129.3537,0.12,9.93
2021,3,23,12,3,18,35.7388,129.358,0.56,8.61
2021,3,24,6,25,24,35.757,129.39,1.0,12.78
2021,3,24,7,6,51,35.8129,129.341,1.44,9.47
2021,3,25,14,55,2,35.8226,129.4053,0.64,12.93
2021,3,26,12,1,3,35.6972,129.4188,0.51,6.39
2021,3,27,17,34,10,35.7341,129.409,0.51,13.36
2021,4,3,12,2,16,35.687,129.3765,0.82,8.7
2021,4,5,17,4,1,35.7073,129.3935,0.72,7.15
2021,4,6,11,59,31,35.7256,129.4041,0.52,8.77
2021,4,14,15,53,15,35.8228,129.3998,1.77,13.54
2021,4,15,12,5,57,35.7052,129.4066,0.87,7.54
2021,4,15,23,46,43,35.7176,129.3547,0.44,9.65
2021,4,16,12,1,16,35.6882,129.3951,0.65,4.11
2021,4,16,22,13,24,35.8387,129.281,0.33,11.57
2021,4,26,23,32,28,35.695,129.3772,-0.62,9.87
2021,4,27,18,58,21,35.7445,129.293,0.45,10.95
2021,5,2,12,25,6,35.7165,129.3527,0.77,9.38
2021,5,6,8,11,6,35.769,129.3972,1.0,10.76
2021,5,7,4,41,22,35.7381,129.4054,0.33,12.86
2021,5,9,19,28,10,35.7736,129.3875,1.0,9.92
2021,5,10,7,40,52,35.7033,129.3519,0.94,8.3
2021,5,12,7,5,58,35.7701,129.3745,0.77,14.15
2021,5,17,12,28,24,35.872,129.2982,0.99,4.6
2021,5,18,8,56,21,35.7313,129.3543,0.9,9.92
2021,5,20,3,6,21,35.8158,129.3119,0.06,10.52
2021,5,20,3,13,41,35.7097,129.3544,0.39,8.4
2021,5,20,9,1,9,35.7533,129.3857,0.18,12.07
2021,5,20,12,45,8,35.7867,129.367,0.84,12.17
2021,5,21,0,56,41,35.7688,129.3925,0.06,8.07
2021,5,21,16,52,54,35.7236,129.3753,1.42,10.64
2021,5,24,19,46,54,35.7683,129.3312,1.55,9.56
2021,5,25,3,32,39,35.7302,129.4138,-0.03,11.03
2021,5,30,9,1,30,35.7095,129.3957,-0.29,4.36
2021,5,30,14,28,19,35.6327,129.4282,0.97,5.96
2021,6,3,20,47,13,35.6257,129.4281,-0.07,7.31
2021,6,3,21,51,49,35.6304,129.4169,1.04,3.58
2021,6,3,23,24,24,35.6338,129.4223,-0.15,4.0
2021,6,4,0,48,19,35.7274,129.3672,0.39,9.86
2021,6,5,13,50,11,35.8333,129.4052,0.46,10.91
2021,6,5,18,24,40,35.7652,129.336,0.05,4.83
2021,6,7,16,22,58,35.807,129.4363,0.53,14.45
2021,6,8,2,4,13,35.6781,129.537,0.61,15.0
2021,6,9,3,21,49,35.7125,129.3577,0.51,9.42
2021,6,9,22,59,0,35.7568,129.2751,1.0,9.57
2021,6,9,23,0,10,35.757,129.2751,0.8,9.36
2021,6,11,16,56,24,35.778,129.3972,0.9,12.91
2021,6,14,12,39,17,35.7141,129.3717,0.56,9.77
2021,6,14,23,1,43,35.7151,129.3545,0.27,9.59
2021,6,15,0,40,35,35.7121,129.3521,-0.07,9.24
2021,6,15,19,3,9,35.7401,129.3727,0.58,10.85
2021,6,15,20,26,23,35.7977,129.3243,1.0,10.4
2021,6,18,8,39,11,35.8112,129.4071,0.38,13.81
2021,6,20,19,13,40,35.7952,129.3219,0.77,10.16
2021,6,23,20,23,21,35.7407,129.414,1.3,13.3
2021,6,23,20,25,21,35.7397,129.4146,0.16,12.76
2021,6,24,10,20,28,35.7721,129.4522,1.31,7.1
2021,6,25,10,9,46,35.8329,129.4031,1.34,10.92
2021,6,25,10,21,23,35.8461,129.4293,0.9,9.88
2021,6,25,10,29,46,35.831,129.4118,0.95,10.86
2021,6,25,11,22,53,35.8328,129.4062,0.87,11.01
2021,6,26,4,19,22,35.6372,129.4324,0.41,5.88
2021,6,26,4,30,53,35.6337,129.4288,0.54,5.48
2021,6,28,1,41,39,35.7854,129.3619,0.15,15.18
2021,6,30,19,27,20,35.8329,129.4105,1.0,10.6
2021,7,1,17,23,35,35.8322,129.4034,0.66,11.04
2021,7,1,17,25,21,35.8351,129.4123,0.26,10.8
2021,7,2,21,38,12,35.733,129.3775,0.32,11.09
2021,7,6,13,47,31,35.8021,129.3203,0.44,10.44
2021,7,8,1,9,11,35.8525,129.2663,0.12,7.15
2021,7,10,3,52,53,35.6943,129.3753,0.39,10.68
2021,7,10,4,8,28,35.8505,129.2714,0.15,7.55
2021,7,11,20,36,18,35.833,129.4108,1.0,10.73
2021,7,17,6,22,13,35.7025,129.3593,1.0,9.4
2021,7,18,19,2,44,35.7048,129.3506,-0.34,8.06
2021,7,20,13,21,48,35.7127,129.3483,0.63,8.79
2021,7,20,21,23,29,35.7129,129.3477,0.13,8.43
2021,7,21,0,57,57,35.7137,129.3499,0.12,8.51
2021,7,25,3,18,5,35.6948,129.3763,0.21,10.58
2021,7,25,8,58,52,35.7696,129.2764,0.63,11.3
2021,7,28,12,34,1,35.7529,129.3504,0.89,5.55
2021,8,1,3,45,35,35.7591,129.4035,-0.68,10.78
2021,8,1,14,19,26,35.6493,129.5432,2.19,13.2
2021,8,2,2,44,52,35.647,129.5476,0.69,11.3
2021,8,7,16,4,12,35.6948,129.3765,0.31,10.42
2021,8,9,9,49,7,35.7194,129.3512,0.79,11.13
2021,8,9,13,51,47,35.7181,129.3534,0.44,9.61
2021,8,13,1,15,26,35.7287,129.3627,0.74,9.89
2021,8,18,0,54,50,35.7168,129.3518,0.36,9.39
2021,8,19,3,49,0,35.8106,129.4339,1.0,14.48
2021,8,19,4,39,6,35.8088,129.4343,0.92,14.51
2021,8,19,4,39,36,35.8075,129.4392,0.09,14.46
2021,8,19,12,59,16,35.8094,129.4335,1.31,14.55
2021,8,20,2,10,17,35.8045,129.4404,0.21,14.5
2021,8,21,4,50,3,35.8054,129.4368,0.28,14.55
2021,8,21,9,9,49,35.8065,129.4368,0.41,14.67
2021,8,21,22,8,14,35.7819,129.3592,0.41,15.75
2021,8,22,12,34,53,35.774,129.371,0.68,14.01
2021,8,23,5,44,57,35.8077,129.4375,0.71,14.4
2021,8,23,5,51,38,35.8175,129.4301,1.0,14.01
2021,8,24,13,39,56,35.6999,129.3789,1.36,19.14
2021,8,25,7,38,41,35.7998,129.3214,1.0,10.13
2021,8,25,12,17,10,35.7833,129.3588,0.76,15.39
2021,8,26,11,56,0,35.7833,129.3572,0.62,15.69
2021,8,26,11,56,10,35.784,129.3582,0.55,15.35
2021,8,26,23,55,16,35.8091,129.4346,0.96,14.32
2021,8,27,2,16,39,35.8074,129.436,-0.13,14.77
2021,8,28,0,55,25,35.7102,129.3486,-0.44,4.71
2021,8,29,4,29,11,35.7182,129.4012,0.5,7.29
2021,8,31,2,34,29,35.6551,129.4671,0.89,16.5
2021,8,31,2,44,2,35.6554,129.4663,0.87,16.54
2021,8,31,9,47,34,35.7818,129.3598,0.38,15.04
2021,8,31,12,14,5,35.7701,129.3811,0.96,12.32
2021,9,2,1,4,15,35.7435,129.2942,1.12,8.35
2021,9,2,7,11,23,35.7445,129.2916,1.22,8.15
2021,9,2,7,42,0,35.7144,129.3111,1.61,7.33
2021,9,2,12,32,21,35.7443,129.2967,0.27,8.01
2021,9,2,13,37,52,35.7494,129.2944,0.31,8.96
2021,9,2,15,18,34,35.7435,129.2939,0.06,8.13
2021,9,3,1,58,40,35.7349,129.2959,-0.41,7.77
2021,9,3,3,12,29,35.7423,129.2948,0.55,8.26
2021,9,3,23,19,11,35.7453,129.2983,-0.22,7.44
2021,9,3,23,33,53,35.8064,129.4367,0.24,14.63
2021,9,4,5,23,19,35.7182,129.3688,0.76,9.89
2021,9,5,11,38,42,35.8039,129.4352,1.66,14.61
2021,9,5,13,1,39,35.809,129.4334,1.72,14.43
2021,9,5,14,17,49,35.8067,129.4347,0.51,14.26
2021,9,5,16,37,9,35.8064,129.4357,0.27,14.4
2021,9,5,16,37,37,35.8069,129.4356,0.48,14.37
2021,9,5,23,3,52,35.8061,129.4343,0.22,14.18
2021,9,6,18,42,30,35.8091,129.435,1.42,14.33
2021,9,7,8,56,25,35.8083,129.436,0.7,14.79
2021,9,7,23,29,20,35.8045,129.4343,0.2,14.34
2021,9,8,2,11,24,35.8079,129.4367,0.96,15.18
2021,9,8,20,46,50,35.7932,129.3727,0.7,13.26
2021,9,8,22,42,21,35.7279,129.3545,0.57,9.26
2021,9,10,22,54,8,35.8078,129.4344,0.33,14.29
2021,9,12,7,56,37,35.8088,129.4348,1.13,14.23
2021,9,12,10,4,38,35.8079,129.4364,0.49,14.57
2021,9,12,22,55,32,35.7928,129.407,0.58,11.07
2021,9,15,19,9,14,35.8072,129.434,0.99,14.58
2021,9,15,21,30,58,35.8073,129.4327,0.52,14.93
2021,9,16,18,27,11,35.8058,129.437,0.56,14.69
2021,9,17,18,10,9,35.8081,129.4359,0.96,14.67
2021,9,21,3,56,16,35.8085,129.4365,0.41,14.59
2021,9,22,13,18,51,35.7526,129.4235,-0.21,5.94
2021,9,22,23,59,43,35.809,129.4338,0.76,14.5
2021,9,23,3,19,23,35.8056,129.4368,0.19,14.6
2021,9,23,3,21,28,35.8601,129.4318,0.41,14.59
2021,9,24,10,18,10,35.8174,129.4285,1.12,13.58
2021,9,24,23,6,37,35.7025,129.3673,0.11,9.04
2021,9,24,23,15,10,35.8217,129.4278,0.07,12.86
2021,9,27,1,6,33,35.7673,129.3676,0.63,13.66
2021,9,29,2,57,1,35.8313,129.4066,1.19,11.58
2021,9,29,2,58,13,35.7874,129.3965,1.0,10.58
2021,9,29,4,26,49,35.8309,129.4075,0.24,10.64
2021,9,29,5,47,27,35.8284,129.4076,1.0,11.09
2021,9,29,12,58,50,35.8018,129.4424,1.0,14.24
2021,9,30,9,53,22,35.8101,129.4341,1.68,14.46
2021,9,30,10,44,48,35.8495,129.303,1.97,18.56
2021,10,1,18,15,10,35.8083,129.4367,0.78,14.31
2021,10,2,17,42,46,35.8075,129.439,0.42,14.14
2021,10,3,16,27,17,35.789,129.3947,0.49,13.88
2021,10,5,17,48,58,35.809,129.4364,0.84,14.32
2021,10,7,19,16,40,35.7973,129.3877,0.75,13.15
2021,10,9,6,36,25,35.7435,129.2951,0.31,7.98
2021,10,10,7,55,42,35.8084,129.434,0.43,14.59
2021,10,12,11,30,30,35.7865,129.3937,0.41,13.82
2021,10,13,21,57,15,35.8262,129.3493,1.0,15.38
2021,10,14,6,39,20,35.6962,129.3586,0.43,9.06
2021,10,15,16,59,24,35.779,129.368,0.77,12.15
2021,10,18,18,3,45,35.8078,129.4354,0.69,14.51
2021,10,19,0,9,46,35.8077,129.436,0.99,14.91
2021,10,19,0,9,51,35.8063,129.3891,0.9,9.91
2021,10,21,23,48,35,35.7974,129.4286,1.0,15.78
2021,10,23,7,36,46,35.7846,129.3628,1.22,14.75
2021,10,29,10,57,39,35.629,129.4869,1.0,9.61
2021,10,31,5,49,2,35.7732,129.3759,1.0,12.15
2021,11,2,22,43,25,35.8057,129.4309,0.37,14.84
2021,11,4,2,31,55,35.7443,129.3024,-0.34,8.36
2021,11,7,23,19,24,35.6017,129.488,0.29,8.9
2021,11,15,12,22,44,35.6276,129.5402,0.72,12.39
2021,11,15,22,12,50,35.7157,129.3688,0.12,9.61
2021,11,17,0,12,9,35.7088,129.3989,-0.19,7.49
2021,11,25,8,4,42,35.6297,129.5434,0.93,12.61
2021,11,30,22,42,40,35.7818,129.3605,1.08,15.39
2021,12,4,5,18,59,35.7148,129.3692,0.85,10.01
2021,12,6,16,16,50,35.7182,129.3552,1.3,9.54
2021,12,6,17,51,25,35.7815,129.3853,1.0,10.96
2021,12,7,11,54,45,35.7149,129.3549,0.38,9.1
2021,12,7,14,35,24,35.8519,129.2574,1.51,13.3
2021,12,15,9,52,44,35.7556,129.3658,1.3,9.62
2021,12,16,5,41,1,35.7429,129.3668,1.0,12.94
2021,12,17,0,45,40,35.7095,129.3982,0.3,6.79
2021,12,19,2,48,56,35.8098,129.4335,0.75,14.36
2021,12,21,0,9,35,35.7485,129.3759,1.0,9.14
2021,12,22,5,44,2,35.8098,129.3317,1.0,14.27
2021,12,30,2,58,19,35.7432,129.2948,0.24,8.29
2021,12,30,6,44,35,35.7598,129.2615,1.0,6.55
2022,1,2,3,18,31,35.7406,129.4159,0.24,13.14
2022,1,4,14,59,23,35.7422,129.4159,0.8,13.28
2022,1,6,5,51,42,35.7922,129.4196,1.0,13.02
2022,1,11,19,27,28,35.7624,129.3854,1.0,11.78
2022,1,12,7,44,39,35.8111,129.4077,0.52,13.27
2022,1,12,12,6,54,35.7701,129.3856,0.42,11.81
2022,1,14,11,57,22,35.8128,129.411,1.54,15.8
2022,1,18,14,25,40,35.7796,129.3678,0.52,11.35
2022,1,18,18,48,36,35.8005,129.4625,0.56,9.59
2022,1,18,22,13,57,35.8024,129.4594,0.35,9.17
2022,1,19,16,49,41,35.7435,129.4477,0.6,3.14
2022,1,20,7,18,41,35.8016,129.4627,0.65,9.12
2022,1,21,22,10,3,35.6799,129.509,1.0,5.26
2022,1,23,19,57,2,35.7416,129.2871,-0.1,6.79
2022,1,26,16,12,15,35.721,129.4678,0.69,3.65
2022,1,29,17,1,39,35.7244,129.3674,0.76,10.08
2022,2,4,17,45,13,35.7817,129.5175,0.32,14.65
2022,2,7,22,13,56,35.8335,129.3953,1.0,13.13
2022,2,10,2,56,28,35.7136,129.361,0.3,9.57
2022,2,10,11,55,0,35.7382,129.419,0.68,13.14
2022,2,11,15,48,16,35.7077,129.3569,0.43,9.32
2022,2,12,21,29,45,35.7529,129.5359,-0.17,12.06
2022,2,15,12,10,24,35.7854,129.3595,0.76,15.86
2022,2,21,15,26,42,35.7437,129.2989,1.75,9.66
2022,2,22,22,2,34,35.7254,129.3661,0.4,11.47
2022,2,25,15,12,11,35.7577,129.4673,0.62,6.09
2022,2,27,12,1,48,35.7105,129.4007,0.99,12.77
2022,2,27,12,8,21,35.7044,129.4099,0.13,12.21
2022,2,27,16,5,24,35.7115,129.4035,0.49,12.73
2022,2,27,19,19,16,35.7098,129.4005,0.66,12.72
2022,2,27,19,20,30,35.7119,129.4021,0.3,13.37
2022,3,3,6,1,13,35.7179,129.3511,1.0,9.66
2022,3,4,4,16,52,35.7416,129.3046,0.09,9.29
2022,3,5,6,27,22,35.7736,129.3083,1.51,8.98
2022,3,6,13,55,48,35.6981,129.3964,-0.27,13.6
2022,3,7,4,58,16,35.7706,129.3794,1.0,12.22
2022,3,7,9,55,47,35.8089,129.3635,-0.06,11.93
2022,3,9,22,48,16,35.7251,129.3663,0.11,10.32
2022,3,10,14,39,7,35.7374,129.4302,0.53,4.35
2022,3,10,16,12,26,35.7796,129.3978,1.0,10.78
2022,3,10,16,13,18,35.8222,129.4018,1.21,13.59
2022,3,10,18,30,18,35.7196,129.3506,1.0,9.56
2022,3,11,14,22,34,35.8158,129.2756,0.61,4.36
2022,3,16,5,24,25,35.7223,129.3685,-0.04,10.12
2022,3,22,5,32,14,35.725,129.3717,0.44,9.47
2022,3,22,7,6,21,35.7903,129.3012,1.72,8.81
2022,3,22,14,15,17,35.788,129.3477,0.48,14.05
2022,3,22,16,33,33,35.7389,129.412,-0.33,11.08
2022,3,24,1,3,55,35.7505,129.4204,0.59,12.07
2022,3,24,2,53,26,35.7397,129.369,0.6,9.52
2022,3,26,4,2,25,35.7638,129.3795,0.24,12.94
2022,3,28,15,33,18,35.7196,129.3498,0.54,3.73
2022,3,30,20,44,55,35.7877,129.3674,1.0,12.04
2022,4,3,12,55,29,35.7193,129.3826,-0.03,9.77
2022,4,3,14,19,19,35.6928,129.3688,2.17,8.92
2022,4,4,2,57,4,35.7743,129.3737,-0.31,11.84
2022,4,8,6,7,8,35.7549,129.3806,-0.23,10.08
2022,4,9,4,54,0,35.7769,129.3719,1.25,10.74
2022,4,13,4,38,5,35.7212,129.3507,1.0,9.58
2022,4,14,20,5,31,35.7738,129.3714,0.84,13.56
2022,4,14,20,5,41,35.7669,129.3757,0.75,13.03
2022,4,17,9,39,44,35.7279,129.3672,0.47,10.0
2022,4,19,15,45,7,35.7699,129.4774,0.91,9.37
2022,4,21,15,13,54,35.7666,129.4848,0.69,5.45
2022,4,23,14,7,41,35.7983,129.4474,0.24,14.61
2022,4,25,16,35,59,35.753,129.4513,0.57,5.73
2022,4,30,4,19,34,35.8077,129.4348,0.29,14.8
2022,4,30,14,15,35,35.8081,129.4344,0.75,14.36
2022,5,1,2,23,47,35.8108,129.4348,0.63,14.26
2022,5,8,10,49,15,35.7332,129.4082,0.05,8.33
2022,5,8,17,59,27,35.7424,129.3812,0.72,12.73
2022,5,11,8,13,15,35.7564,129.3753,0.94,11.47
2022,5,14,14,21,47,35.74,129.4067,0.34,4.3
2022,5,19,14,51,19,35.7476,129.4581,0.68,4.15
2022,5,19,23,58,36,35.7211,129.3056,1.09,7.41
2022,5,21,7,8,53,35.7225,129.3676,0.68,10.26
2022,5,22,10,35,55,35.7245,129.3497,1.22,9.71
2022,5,23,0,59,14,35.818,129.318,1.0,13.8
2022,5,23,3,52,52,35.7341,129.4016,1.29,11.58
2022,5,23,4,16,56,35.7317,129.3952,0.23,11.66
2022,5,23,22,27,27,35.7466,129.409,1.2,12.37
2022,5,24,0,42,45,35.7335,129.4002,1.0,9.54
2022,5,24,3,52,10,35.7325,129.3979,1.0,11.46
2022,5,25,22,8,19,35.7249,129.3658,0.03,9.96
2022,5,25,22,13,10,35.7316,129.374,-0.32,12.31
2022,5,26,23,3,22,35.6566,129.4884,1.0,9.01
2022,5,27,0,0,14,35.7169,129.3705,0.03,10.51
2022,5,27,1,31,22,35.6513,129.4872,0.67,9.42
2022,5,29,21,51,7,35.8167,129.3806,0.07,11.16
2022,5,29,21,53,48,35.8161,129.3798,0.39,11.21
2022,5,29,22,2,22,35.8156,129.381,0.17,11.03
2022,5,30,11,50,18,35.7,129.278,-0.0,2.62
2022,5,30,11,55,12,35.7126,129.2715,1.16,4.14
2022,5,30,12,0,34,35.6539,129.2953,0.87,15.76
2022,5,30,12,23,52,35.6939,129.4547,1.35,8.03
2022,5,30,19,40,23,35.6691,129.4664,0.35,16.66
2022,5,30,22,29,17,35.7341,129.3514,0.63,9.35
2022,5,31,2,20,2,35.749,129.3829,1.0,8.84
2022,6,3,4,54,31,35.7041,129.3551,0.75,5.86
2022,6,3,5,11,58,35.7781,129.3767,1.37,11.35
2022,6,4,16,14,51,35.7275,129.3566,0.42,9.16
2022,6,5,18,48,35,35.7181,129.3784,0.03,9.27
2022,6,6,6,36,44,35.71,129.3805,0.42,9.26
2022,6,8,13,15,58,35.7152,129.3929,1.1,6.79
2022,6,9,2,7,7,35.7155,129.3908,-0.5,4.3
2022,6,12,7,25,25,35.7778,129.3678,0.13,10.95
2022,6,13,17,4,34,35.6858,129.2754,0.15,3.55
2022,6,17,8,36,24,35.8086,129.3335,0.82,14.45
2022,6,17,21,22,3,35.7172,129.3538,1.33,9.65
2022,6,18,10,14,34,35.7417,129.3707,0.5,3.75
2022,6,19,6,54,31,35.7083,129.3487,0.03,7.3
2022,6,21,13,2,21,35.7835,129.3671,0.55,15.05
2022,6,21,15,54,15,35.7198,129.3771,0.74,9.85
2022,6,22,1,9,33,35.7073,129.4051,0.46,13.05
2022,6,22,2,18,4,35.7106,129.4102,-0.56,12.76
2022,6,22,20,34,12,35.7081,129.4076,-0.01,12.99
2022,6,26,19,54,3,35.7671,129.369,0.26,13.48
2022,6,27,4,26,32,35.7349,129.4071,0.39,12.78
2022,6,27,6,5,12,35.8133,129.2719,0.94,7.97
2022,6,28,23,35,43,35.7768,129.3689,1.05,12.5
2022,6,30,3,52,30,35.7691,129.3712,0.87,13.97
2022,7,3,21,38,7,35.7222,129.367,0.22,10.08
2022,7,4,6,38,41,35.7207,129.4088,0.15,11.16
2022,7,5,20,21,47,35.8024,129.4575,0.62,9.59
2022,7,8,6,6,51,35.7965,129.4688,0.6,9.33
2022,7,8,8,50,41,35.7128,129.3524,0.41,9.56
2022,7,9,13,31,2,35.8713,129.4674,0.83,6.66
2022,7,18,19,8,38,35.8218,129.3932,1.0,9.94
2022,7,22,3,53,20,35.7167,129.3994,-0.24,10.46
2022,7,26,4,30,5,35.7187,129.3917,0.19,6.84
2022,7,26,4,51,1,35.7188,129.3902,0.47,6.98
2022,7,26,5,13,22,35.7209,129.3902,0.52,7.02
2022,7,26,7,18,22,35.7351,129.3841,1.93,11.36
2022,7,29,2,40,7,35.8234,129.3159,0.17,10.76
2022,8,3,5,49,57,35.7753,129.3139,0.45,8.72
2022,8,3,5,55,20,35.7688,129.3188,1.25,9.35
2022,8,3,6,8,41,35.7758,129.3166,0.53,9.0
2022,8,4,0,13,28,35.8243,129.4044,0.46,13.22
2022,8,4,0,15,22,35.7791,129.3146,0.11,9.58
2022,8,4,0,35,27,35.7726,129.317,1.0,9.28
2022,8,5,1,24,52,35.7397,129.4152,0.39,13.17
2022,8,14,5,27,8,35.8289,129.3501,0.12,13.75
2022,8,16,4,13,29,35.7156,129.3757,0.26,8.78
2022,8,19,4,32,4,35.7384,129.4101,0.21,12.91
2022,8,19,14,1,14,35.7771,129.3174,0.28,9.25
2022,8,19,19,38,18,35.7399,129.4118,0.55,12.95
2022,8,24,22,49,39,35.6967,129.4106,-0.34,4.31
2022,8,25,13,27,20,35.8063,129.3739,0.43,13.15
2022,8,27,9,23,51,35.761,129.3862,1.74,8.59
2022,8,28,13,59,3,35.8226,129.4018,1.42,13.58
2022,8,29,1,5,56,35.7827,129.3981,1.0,12.84
2022,9,1,10,28,1,35.778,129.3167,0.64,9.22
2022,9,1,11,13,5,35.7691,129.32,0.15,9.3
2022,9,1,21,9,8,35.7632,129.3896,-0.63,8.08
2022,9,3,3,47,33,35.6965,129.3473,-0.43,7.68
2022,9,3,4,15,47,35.8065,129.4377,0.33,15.25
2022,9,5,0,46,23,35.7268,129.3689,0.33,10.48
2022,9,8,20,52,20,35.8221,129.4064,0.33,13.27
2022,9,9,2,30,6,35.7915,129.311,1.0,8.6
2022,9,9,23,39,48,35.7135,129.3563,0.11,9.56
2022,9,10,20,14,41,35.7268,129.3552,0.06,8.79
2022,9,12,22,4,30,35.7115,129.3546,0.36,9.93
2022,9,13,22,26,51,35.7051,129.3407,-0.04,6.87
2022,9,15,1,26,43,35.7555,129.3813,0.62,12.15
2022,9,15,10,40,29,35.7287,129.2743,0.69,14.41
2022,9,16,1,7,11,35.7102,129.4048,0.11,7.15
2022,9,18,23,1,37,35.7103,129.3521,0.21,9.11
2022,9,22,15,18,14,35.7356,129.4467,0.71,6.27
2022,9,22,19,6,15,35.8079,129.4359,0.32,14.04
2022,9,22,23,23,30,35.7975,129.4642,0.33,9.98
2022,9,28,1,33,35,35.7457,129.4584,0.63,10.49
2022,9,28,1,34,45,35.7351,129.468,0.32,9.7
2022,9,28,1,35,5,35.7442,129.4572,0.21,10.42
2022,9,28,15,32,14,35.7493,129.2939,0.25,8.29
2022,9,30,2,46,4,35.8552,129.269,1.0,5.76
2022,9,30,23,27,33,35.7765,129.3654,0.07,14.17
2022,10,1,11,59,55,35.7317,129.4477,0.39,1.92
2022,10,1,15,7,7,35.6265,129.2688,0.86,13.96
2022,10,3,6,25,13,35.7862,129.3659,0.5,12.38
2022,10,11,19,26,5,35.7863,129.3644,1.0,12.19
2022,10,13,20,7,22,35.7095,129.3495,0.69,8.89
2022,10,14,23,27,12,35.7215,129.4203,1.0,5.61
2022,10,15,1,50,42,35.772,129.3104,0.33,9.11
2022,10,15,20,19,22,35.757,129.285,1.17,6.88
2022,10,15,20,21,36,35.7674,129.2972,0.62,9.45
2022,10,16,1,24,11,35.7762,129.3897,1.0,11.61
2022,10,16,18,49,9,35.7624,129.3897,1.0,8.23
2022,10,17,19,31,25,35.7517,129.3813,0.64,11.76
2022,10,17,21,8,29,35.7518,129.3811,0.09,12.44
2022,10,18,11,56,20,35.6338,129.2969,0.52,15.78
2022,10,19,0,57,8,35.7867,129.3688,0.45,12.44
2022,10,20,0,7,46,35.7534,129.3885,1.0,11.41
2022,10,21,3,23,36,35.7871,129.3668,1.02,12.35
2022,10,21,7,9,24,35.6817,129.4713,2.05,13.08
2022,10,21,19,37,47,35.7872,129.3691,0.29,12.42
2022,10,22,1,21,41,35.7721,129.361,-0.06,13.16
2022,10,23,11,44,35,35.6802,129.3754,1.12,10.66
2022,10,28,0,12,26,35.755,129.3866,0.42,13.6
2022,10,28,0,19,38,35.7407,129.3807,-0.11,11.85
2022,10,31,2,12,30,35.7849,129.3675,0.9,12.25
2022,11,1,23,13,54,35.787,129.3522,0.69,15.74
2022,11,2,3,8,12,35.7897,129.3012,-0.38,9.32
2022,11,2,13,49,11,35.7478,129.3863,0.0,11.32
2022,11,2,18,21,19,35.75,129.3859,-0.05,11.72
2022,11,5,10,10,3,35.8045,129.4652,0.66,10.25
2022,11,5,21,10,46,35.8008,129.4302,-0.01,14.2
2022,11,9,0,1,53,35.7998,129.2994,0.35,10.05
