event_idx,time,lat,lon,depth,magnitude
12396,2022-03-10 09:30:18.470000+00:00,35.7196,129.3506,9.56,
12400,2022-03-11 05:22:34.710000+00:00,35.8158,129.2756,4.36,0.6059998384177228
12411,2022-03-15 20:24:25.240000+00:00,35.7223,129.3685,10.12,-0.0372483271154997
12420,2022-03-21 20:32:14.120000+00:00,35.725,129.3717,9.47,0.4392301629256757
12422,2022-03-21 22:06:21.370000+00:00,35.7903,129.3012,8.81,1.722175755003088
12423,2022-03-22 05:15:17.060000+00:00,35.788,129.3477,14.05,0.4754729617222919
12424,2022-03-22 07:33:33.880000+00:00,35.7389,129.412,11.08,-0.3342781610159191
12427,2022-03-23 16:03:55.320000+00:00,35.7505,129.4204,12.07,0.5943913362494075
12428,2022-03-23 17:53:26.370000+00:00,35.7397,129.369,9.52,0.6003348331904896
12436,2022-03-25 19:02:25.970000+00:00,35.7638,129.3795,12.94,0.2383423144140366
12446,2022-03-28 06:33:18.260000+00:00,35.7196,129.3498,3.73,0.5387145133152044
12451,2022-03-30 11:44:55.520000+00:00,35.7877,129.3674,12.04,
12461,2022-04-03 03:55:29.590000+00:00,35.7193,129.3826,9.77,-0.0278617406418416
12462,2022-04-03 05:19:19.450000+00:00,35.6928,129.3688,8.92,2.168263580201979
12463,2022-04-03 17:57:04.100000+00:00,35.7743,129.3737,11.84,-0.3088734490280185
12469,2022-04-07 21:07:08.700000+00:00,35.7549,129.3806,10.08,-0.230521845523326
12471,2022-04-08 19:54:00.470000+00:00,35.7769,129.3719,10.74,1.2487780587760609
12480,2022-04-12 19:38:05.960000+00:00,35.7212,129.3507,9.58,
12483,2022-04-14 11:05:31.660000+00:00,35.7738,129.3714,13.56,0.8443178034631464
12484,2022-04-14 11:05:41.020000+00:00,35.7669,129.3757,13.03,0.7500684134116797
12488,2022-04-17 00:39:44.580000+00:00,35.7279,129.3672,10.0,0.4688160298730452
12495,2022-04-19 06:45:07.130000+00:00,35.7699,129.4774,9.37,0.9103495982126468
12499,2022-04-21 06:13:54.850000+00:00,35.7666,129.4848,5.45,0.6943675350163879
12505,2022-04-23 05:07:41.240000+00:00,35.7983,129.4474,14.61,0.2449936937294378
12510,2022-04-25 07:35:59.360000+00:00,35.753,129.4513,5.73,0.5723157677391932
12514,2022-04-29 19:19:34.350000+00:00,35.8077,129.4348,14.8,0.2856251684595268
12515,2022-04-30 05:15:35.320000+00:00,35.8081,129.4344,14.36,0.7540424536174766
12516,2022-04-30 17:23:47.310000+00:00,35.8108,129.4348,14.26,0.6263387373234405
12530,2022-05-08 01:49:15.950000+00:00,35.7332,129.4082,8.33,0.0546044491305943
12532,2022-05-08 08:59:27.920000+00:00,35.7424,129.3812,12.73,0.7157571805066962
12539,2022-05-10 23:13:15.140000+00:00,35.7564,129.3753,11.47,0.9417547098318514
12543,2022-05-14 05:21:47.250000+00:00,35.74,129.4067,4.3,0.3430015043632524
12553,2022-05-19 05:51:19.710000+00:00,35.7476,129.4581,4.15,0.679424002380029
12555,2022-05-19 14:58:36.070000+00:00,35.7211,129.3056,7.41,1.0892487647954727
12560,2022-05-20 22:08:53.150000+00:00,35.7225,129.3676,10.26,0.6810933927905174
12563,2022-05-22 01:35:55.180000+00:00,35.7245,129.3497,9.71,1.2172458522141263
12567,2022-05-22 15:59:14.630000+00:00,35.818,129.318,13.8,
12568,2022-05-22 18:52:52.350000+00:00,35.7341,129.4016,11.58,1.294557318511935
12569,2022-05-22 19:16:56.180000+00:00,35.7317,129.3952,11.66,0.2339405382336485
12571,2022-05-23 13:27:27.770000+00:00,35.7466,129.409,12.37,1.2045552351544015
12572,2022-05-23 15:42:45.830000+00:00,35.7335,129.4002,9.54,
12574,2022-05-23 18:52:10.590000+00:00,35.7325,129.3979,11.46,
12578,2022-05-25 13:08:19.640000+00:00,35.7249,129.3658,9.96,0.028190242007521
12579,2022-05-25 13:13:10.240000+00:00,35.7316,129.374,12.31,-0.3181959244773813
12582,2022-05-26 14:03:22.420000+00:00,35.6566,129.4884,9.01,
12583,2022-05-26 15:00:14.610000+00:00,35.7169,129.3705,10.51,0.0341219359398183
12584,2022-05-26 16:31:22.830000+00:00,35.6513,129.4872,9.42,0.6714878670475151
12589,2022-05-29 12:51:07.130000+00:00,35.8167,129.3806,11.16,0.0705165503125599
12590,2022-05-29 12:53:48.490000+00:00,35.8161,129.3798,11.21,0.3932310250420574
12591,2022-05-29 13:02:22.270000+00:00,35.8156,129.381,11.03,0.1680318364368076
12593,2022-05-30 02:50:18.380000+00:00,35.7,129.278,2.62,-0.0047847879341732
12594,2022-05-30 02:55:12.060000+00:00,35.7126,129.2715,4.14,1.1559681293660866
12595,2022-05-30 03:00:34.650000+00:00,35.6539,129.2953,15.76,0.8692665705049509
12596,2022-05-30 03:23:52.650000+00:00,35.6939,129.4547,8.03,1.3519560902631167
12598,2022-05-30 10:40:23.700000+00:00,35.6691,129.4664,16.66,0.3473511717672035
12599,2022-05-30 13:29:17.590000+00:00,35.7341,129.3514,9.35,0.6334445244057472
12600,2022-05-30 17:20:02.820000+00:00,35.749,129.3829,8.84,
12608,2022-06-02 19:54:31.910000+00:00,35.7041,129.3551,5.86,0.7460938527901007
12609,2022-06-02 20:11:58.310000+00:00,35.7781,129.3767,11.35,1.3721857953374783
12610,2022-06-04 07:14:51.280000+00:00,35.7275,129.3566,9.16,0.4195864282783098
12613,2022-06-05 09:48:35.850000+00:00,35.7181,129.3784,9.27,0.0280734526983406
12615,2022-06-05 21:36:44.070000+00:00,35.71,129.3805,9.26,0.4223216731881019
12619,2022-06-08 04:15:58.220000+00:00,35.7152,129.3929,6.79,1.100770591527596
12620,2022-06-08 17:07:07.160000+00:00,35.7155,129.3908,4.3,-0.4975023117298487
12628,2022-06-11 22:25:25.310000+00:00,35.7778,129.3678,10.95,0.1301461373382426
12631,2022-06-13 08:04:34.990000+00:00,35.6858,129.2754,3.55,0.1485706118689918
12637,2022-06-16 23:36:24.040000+00:00,35.8086,129.3335,14.45,0.8166686800700844
12639,2022-06-17 12:22:03.810000+00:00,35.7172,129.3538,9.65,1.325892384665187
12640,2022-06-18 01:14:34.050000+00:00,35.7417,129.3707,3.75,0.4998311089100995
12645,2022-06-18 21:54:31.800000+00:00,35.7083,129.3487,7.3,0.0343842453475504
12653,2022-06-21 04:02:21.530000+00:00,35.7835,129.3671,15.05,0.5512043999544194
12655,2022-06-21 06:54:15.320000+00:00,35.7198,129.3771,9.85,0.7414741367249649
12656,2022-06-21 16:09:33.200000+00:00,35.7073,129.4051,13.05,0.4619917038608616
12657,2022-06-21 17:18:04.520000+00:00,35.7106,129.4102,12.76,-0.5606867055177003
12661,2022-06-22 11:34:12.830000+00:00,35.7081,129.4076,12.99,-0.0135686060854198
12665,2022-06-26 10:54:03.510000+00:00,35.7671,129.369,13.48,0.2588552689296193
12666,2022-06-26 19:26:32.650000+00:00,35.7349,129.4071,12.78,0.3926380312764648
12667,2022-06-26 21:05:12.740000+00:00,35.8133,129.2719,7.97,0.937165940630267
12671,2022-06-28 14:35:43.990000+00:00,35.7768,129.3689,12.5,1.0480342953755026
12697,2022-06-29 18:52:30.950000+00:00,35.7691,129.3712,13.97,0.8745723395390983
12706,2022-07-03 12:38:07.950000+00:00,35.7222,129.367,10.08,0.2172940139772065
12707,2022-07-03 21:38:41.290000+00:00,35.7207,129.4088,11.16,0.1499687112579469
12710,2022-07-05 11:21:47.810000+00:00,35.8024,129.4575,9.59,0.6163733835545382
12713,2022-07-07 21:06:51.960000+00:00,35.7965,129.4688,9.33,0.595021232551979
12714,2022-07-07 23:50:41.340000+00:00,35.7128,129.3524,9.56,0.4105355776164914
12717,2022-07-09 04:31:02.370000+00:00,35.8713,129.4674,6.66,0.8302131779096023
12735,2022-07-18 10:08:38.960000+00:00,35.8218,129.3932,9.94,
12741,2022-07-21 18:53:20.720000+00:00,35.7167,129.3994,10.46,-0.2399121737465321
12749,2022-07-25 19:30:05.190000+00:00,35.7187,129.3917,6.84,0.1880283944230796
12750,2022-07-25 19:51:01.340000+00:00,35.7188,129.3902,6.98,0.4740220680549016
12751,2022-07-25 20:13:22.530000+00:00,35.7209,129.3902,7.02,0.5186299205382332
12752,2022-07-25 22:18:22.920000+00:00,35.7351,129.3841,11.36,1.925601841503838
12760,2022-07-28 17:40:07.610000+00:00,35.8234,129.3159,10.76,0.1693508336945066
12768,2022-08-02 20:49:57.410000+00:00,35.7753,129.3139,8.72,0.4491406471132592
12769,2022-08-02 20:55:20.050000+00:00,35.7688,129.3188,9.35,1.249336423234758
12770,2022-08-02 21:08:41.520000+00:00,35.7758,129.3166,9.0,0.5287958663421233
12772,2022-08-03 15:13:28.120000+00:00,35.8243,129.4044,13.22,0.4585850449147206
12773,2022-08-03 15:15:22.030000+00:00,35.7791,129.3146,9.58,0.1100762872270756
12775,2022-08-03 15:35:27.460000+00:00,35.7726,129.317,9.28,
12781,2022-08-04 16:24:52.440000+00:00,35.7397,129.4152,13.17,0.3868536269970659
12802,2022-08-13 20:27:08.900000+00:00,35.8289,129.3501,13.75,0.1215702985842077
12806,2022-08-15 19:13:29.750000+00:00,35.7156,129.3757,8.78,0.2570996740904394
12813,2022-08-18 19:32:04.600000+00:00,35.7384,129.4101,12.91,0.2084698217682281
12814,2022-08-19 05:01:14.010000+00:00,35.7771,129.3174,9.25,0.2761033715112985
12815,2022-08-19 10:38:18.930000+00:00,35.7399,129.4118,12.95,0.5531167807162833
12824,2022-08-24 13:49:39.420000+00:00,35.6967,129.4106,4.31,-0.336003881494126
12826,2022-08-25 04:27:20.490000+00:00,35.8063,129.3739,13.15,0.4252549186048917
12830,2022-08-27 00:23:51.280000+00:00,35.761,129.3862,8.59,1.7375920457404588
12833,2022-08-28 04:59:03.280000+00:00,35.8226,129.4018,13.58,1.416981030608889
12835,2022-08-28 16:05:56.210000+00:00,35.7827,129.3981,12.84,
12841,2022-09-01 01:28:01.960000+00:00,35.778,129.3167,9.22,0.6436630449260172
12842,2022-09-01 02:13:05.980000+00:00,35.7691,129.32,9.3,0.1499519672493541
12844,2022-09-01 12:09:08.550000+00:00,35.7632,129.3896,8.08,-0.6334188274547716
12847,2022-09-02 18:47:33.820000+00:00,35.6965,129.3473,7.68,-0.434639087707819
12848,2022-09-02 19:15:47.940000+00:00,35.8065,129.4377,15.25,0.3262938516920497
12851,2022-09-04 15:46:23.650000+00:00,35.7268,129.3689,10.48,0.3317591137146627
12859,2022-09-08 11:52:20.930000+00:00,35.8221,129.4064,13.27,0.3325641776909684
12860,2022-09-08 17:30:06.760000+00:00,35.7915,129.311,8.6,
12862,2022-09-09 14:39:48.920000+00:00,35.7135,129.3563,9.56,0.1073854267456324
12864,2022-09-10 11:14:41.820000+00:00,35.7268,129.3552,8.79,0.0626103052660853
12875,2022-09-12 13:04:30.770000+00:00,35.7115,129.3546,9.93,0.3555792643072388
12878,2022-09-13 13:26:51.540000+00:00,35.7051,129.3407,6.87,-0.0367040843194658
12882,2022-09-14 16:26:43.790000+00:00,35.7555,129.3813,12.15,0.6179415861622938
12884,2022-09-15 01:40:29.530000+00:00,35.7287,129.2743,14.41,0.6932378860992086
12885,2022-09-15 16:07:11.550000+00:00,35.7102,129.4048,7.15,0.1136157315739341
12891,2022-09-18 14:01:37.100000+00:00,35.7103,129.3521,9.11,0.2068870782245959
12896,2022-09-22 06:18:14.160000+00:00,35.7356,129.4467,6.27,0.7076940166131591
12897,2022-09-22 10:06:15.800000+00:00,35.8079,129.4359,14.04,0.3216307790426578
12898,2022-09-22 14:23:30.620000+00:00,35.7975,129.4642,9.98,0.3294536652319688
12909,2022-09-27 16:33:35.910000+00:00,35.7457,129.4584,10.49,0.6301959867337434
12910,2022-09-27 16:34:45.640000+00:00,35.7351,129.468,9.7,0.322031860748562
12911,2022-09-27 16:35:05.420000+00:00,35.7442,129.4572,10.42,0.2135647782212262
12912,2022-09-28 06:32:14.760000+00:00,35.7493,129.2939,8.29,0.2466740130431522
12915,2022-09-29 17:46:04.590000+00:00,35.8552,129.269,5.76,
12919,2022-09-30 14:27:33.310000+00:00,35.7765,129.3654,14.17,0.0724492693844127
12924,2022-10-01 02:59:55.240000+00:00,35.7317,129.4477,1.92,0.3852040517973486
12926,2022-10-01 06:07:07.960000+00:00,35.6265,129.2688,13.96,0.8627322618665145
12929,2022-10-02 21:25:13.490000+00:00,35.7862,129.3659,12.38,0.4955689240483576
12940,2022-10-11 10:26:05.850000+00:00,35.7863,129.3644,12.19,
12943,2022-10-13 11:07:22.570000+00:00,35.7095,129.3495,8.89,0.6935863976033632
12944,2022-10-14 14:27:12.270000+00:00,35.7215,129.4203,5.61,
12947,2022-10-14 16:50:42.910000+00:00,35.772,129.3104,9.11,0.3283214208113569
12948,2022-10-15 11:19:22.630000+00:00,35.757,129.285,6.88,1.1722775263943583
12949,2022-10-15 11:21:36.890000+00:00,35.7674,129.2972,9.45,0.6240480443606587
12950,2022-10-15 16:24:11.860000+00:00,35.7762,129.3897,11.61,
12954,2022-10-16 09:49:09.600000+00:00,35.7624,129.3897,8.23,
12956,2022-10-17 10:31:25.250000+00:00,35.7517,129.3813,11.76,0.6364812250213181
12957,2022-10-17 12:08:29.740000+00:00,35.7518,129.3811,12.44,0.0893337696721483
12961,2022-10-18 02:56:20.640000+00:00,35.6338,129.2969,15.78,0.5242896386074136
12962,2022-10-18 15:57:08.970000+00:00,35.7867,129.3688,12.44,0.4482903509242744
12965,2022-10-19 15:07:46.310000+00:00,35.7534,129.3885,11.41,0.9989379027009472
12973,2022-10-20 18:23:36.840000+00:00,35.7871,129.3668,12.35,1.0172018076629534
12976,2022-10-20 22:09:24.380000+00:00,35.6817,129.4713,13.08,2.049699267514594
12978,2022-10-21 10:37:47.790000+00:00,35.7872,129.3691,12.42,0.294395150853548
12980,2022-10-21 16:21:41.400000+00:00,35.7721,129.361,13.16,-0.0628188834501508
12983,2022-10-23 02:44:35.420000+00:00,35.6802,129.3754,10.66,1.1214636516392584
12989,2022-10-27 15:12:26.520000+00:00,35.755,129.3866,13.6,0.4215629476873832
12990,2022-10-27 15:19:38.640000+00:00,35.7407,129.3807,11.85,-0.1075415518465625
12996,2022-10-30 17:12:30.430000+00:00,35.7849,129.3675,12.25,0.8983856704938185
13002,2022-11-01 14:13:54.850000+00:00,35.787,129.3522,15.74,0.6893483155009539
13003,2022-11-01 18:08:12.410000+00:00,35.7897,129.3012,9.32,-0.3750682830711749
13006,2022-11-02 04:49:11.180000+00:00,35.7478,129.3863,11.32,0.0016830723442204
13008,2022-11-02 09:21:19.920000+00:00,35.75,129.3859,11.72,-0.0529619523497553
13013,2022-11-05 01:10:03.940000+00:00,35.8045,129.4652,10.25,0.6612778494795324
13014,2022-11-05 12:10:46.880000+00:00,35.8008,129.4302,14.2,-0.014779284541896
13024,2022-11-08 15:01:53.880000+00:00,35.7998,129.2994,10.05,0.3510033052524164
13025,2022-11-08 22:37:42.590000+00:00,35.7083,129.3524,9.39,0.8253501601145492
13027,2022-11-09 09:24:05.050000+00:00,35.8043,129.4649,10.34,0.2648868549989271
13028,2022-11-09 12:00:40.740000+00:00,35.8057,129.4634,10.4,0.3535855283551758
13029,2022-11-09 21:20:53.390000+00:00,35.8049,129.4643,10.55,0.3396001999520563
13033,2022-11-11 08:01:31.180000+00:00,35.7618,129.3745,14.06,
13034,2022-11-12 18:34:29.350000+00:00,35.791,129.3932,14.27,0.3553013790318511
13035,2022-11-12 18:58:57.210000+00:00,35.7896,129.3892,14.16,0.3007255401691864
13036,2022-11-12 20:38:11.530000+00:00,35.7896,129.3905,13.94,0.2871519092732171
13037,2022-11-12 21:28:12.240000+00:00,35.7898,129.3884,14.08,0.2425056558208547
13038,2022-11-12 21:53:21.120000+00:00,35.7894,129.3917,14.12,0.2065347582104628
13041,2022-11-14 00:08:07.180000+00:00,35.7873,129.3678,11.8,1.5922410213099147
13042,2022-11-14 05:11:57.700000+00:00,35.7893,129.3898,14.06,0.5808702593583782
13056,2022-11-19 10:02:58.780000+00:00,35.8023,129.3822,14.2,0.115872057515048
13059,2022-11-21 01:52:36.260000+00:00,35.7512,129.3853,11.87,0.9353472411253426
13068,2022-11-24 05:50:00.450000+00:00,35.8271,129.4099,10.86,0.7802153506105142
13078,2022-11-27 10:46:32.320000+00:00,35.7875,129.3699,11.93,0.6910293382337263
13084,2022-11-29 03:15:00.220000+00:00,35.7898,129.3909,14.32,0.7467840934411218
13089,2022-12-01 19:19:19.890000+00:00,35.7252,129.3682,10.47,-0.0262505071987099
13092,2022-12-02 18:31:08.310000+00:00,35.7425,129.4471,10.52,0.1666187817909511
13101,2022-12-09 07:45:13.210000+00:00,35.7075,129.3838,6.91,0.6666633287196302
13102,2022-12-09 08:00:34.700000+00:00,35.768,129.4827,4.62,0.5474310853592914
13105,2022-12-10 19:15:13.730000+00:00,35.7047,129.3528,9.08,1.16528055071555
13112,2022-12-16 06:12:11.220000+00:00,35.8225,129.3325,14.01,0.644062461120902
13113,2022-12-17 01:55:13.700000+00:00,35.8065,129.426,14.65,1.4558242405628976
13116,2022-12-21 07:59:51.680000+00:00,35.7838,129.2978,9.44,0.4079174505568651
13117,2022-12-21 16:53:24.910000+00:00,35.7433,129.3655,10.39,-0.524849578793273
13121,2022-12-23 18:09:35.860000+00:00,35.7531,129.3858,12.26,0.1318440103233803
13123,2022-12-24 11:05:27.790000+00:00,35.7088,129.352,9.73,1.1828354044031262
13124,2022-12-25 09:00:15.910000+00:00,35.7218,129.4064,11.86,0.3359398256661774
13130,2022-12-27 18:32:22.850000+00:00,35.7223,129.4104,11.0,
13132,2022-12-27 21:31:54.840000+00:00,35.7264,129.3581,10.09,0.275155110799508
13134,2022-12-28 23:10:01.830000+00:00,35.8183,129.3866,10.55,0.3577454569349552
13135,2022-12-29 01:10:08.520000+00:00,35.7072,129.3545,9.47,0.1133956634550181
13142,2022-12-30 23:37:07+00:00,35.8072,129.4635,10.52,0.5928902917950256
13144,2023-01-01 12:45:48+00:00,35.6931,129.3509,11.28,
13145,2023-01-01 21:24:50.970000+00:00,35.7312,129.3746,11.6,-0.6094045479860026
13147,2023-01-02 11:06:40.360000+00:00,35.7764,129.3937,12.46,-0.2214919024392383
13151,2023-01-04 20:35:30.730000+00:00,35.7517,129.382,11.78,0.4184418200103135
13153,2023-01-04 23:49:16.800000+00:00,35.7485,129.3841,11.63,1.0333214151116312
13158,2023-01-05 19:40:07.380000+00:00,35.757,129.3835,11.89,0.3622376170260996
13159,2023-01-05 19:42:25.360000+00:00,35.7529,129.386,11.97,0.7750461844272702
13160,2023-01-05 21:52:31.030000+00:00,35.7505,129.3887,12.06,
13161,2023-01-07 00:50:24.900000+00:00,35.7505,129.3754,9.79,0.780455387247972
13162,2023-01-07 18:44:05.500000+00:00,35.741,129.3854,11.33,-0.2095558663676411
13165,2023-01-08 15:49:04.170000+00:00,35.7502,129.3835,11.79,0.2893791854120364
13170,2023-01-09 22:46:19.130000+00:00,35.6092,129.3456,8.4,1.5798890836534685
13172,2023-01-11 15:20:24.040000+00:00,35.752,129.3989,12.66,
13173,2023-01-11 19:53:58.910000+00:00,35.7418,129.383,12.45,
13175,2023-01-12 19:07:46.790000+00:00,35.7682,129.3873,12.44,0.4951076931752041
13176,2023-01-13 09:10:34.700000+00:00,35.802,129.4565,9.95,0.8344800425821246
13186,2023-01-23 08:17:43.140000+00:00,35.7733,129.3823,9.27,-0.0406451819509313
13198,2023-01-29 14:07:13.560000+00:00,35.7564,129.389,13.3,0.936678872196012
13213,2023-02-03 07:23:08.960000+00:00,35.7591,129.3944,12.17,1.0045720836278111
13215,2023-02-05 09:07:05.440000+00:00,35.7292,129.3929,10.56,0.2339701311991555
13216,2023-02-05 10:56:22.340000+00:00,35.7148,129.3704,9.63,-0.5162375485722952
13217,2023-02-05 14:59:31.080000+00:00,35.7669,129.396,11.79,0.2498456265573401
13218,2023-02-06 02:54:52.940000+00:00,35.679,129.3456,13.05,1.030338009976039
13220,2023-02-06 09:26:34.590000+00:00,35.7635,129.3942,11.93,0.4841700122025101
13234,2023-02-13 10:33:10.270000+00:00,35.7543,129.3914,13.24,0.5709804259774929
13238,2023-02-14 02:54:12.750000+00:00,35.8142,129.2725,7.83,1.098605872183696
13244,2023-02-17 14:53:20.910000+00:00,35.7586,129.4597,9.09,0.5942386986538947
13248,2023-02-22 14:14:31.480000+00:00,35.7786,129.3668,15.72,0.4294825751911435
13249,2023-02-22 19:34:54.690000+00:00,35.7036,129.3581,9.08,-0.4490079576280767
13252,2023-02-24 07:38:12.450000+00:00,35.7116,129.3567,9.84,0.2143774968072802
13262,2023-02-28 18:24:43.170000+00:00,35.7638,129.3927,12.03,0.3521257217901088
13266,2023-03-02 17:43:19.220000+00:00,35.7745,129.381,10.94,0.1499375430040896
13272,2023-03-04 16:40:38.670000+00:00,35.7597,129.3829,10.08,0.1664841428463685
13280,2023-03-08 08:25:26.870000+00:00,35.7978,129.4073,10.1,0.6164685465332043
13289,2023-03-12 20:43:16.830000+00:00,35.7315,129.4195,12.84,-0.2011102146578891
13293,2023-03-14 21:31:54.460000+00:00,35.7374,129.4618,9.7,0.4313289770602531
13296,2023-03-16 08:47:21.590000+00:00,35.7766,129.3157,9.03,0.2846785210535978
13315,2023-03-24 16:01:11.330000+00:00,35.7107,129.3526,9.56,0.1120575092013766
13317,2023-03-26 10:36:21.870000+00:00,35.7508,129.3683,11.1,
13318,2023-03-26 12:22:37.920000+00:00,35.8357,129.385,8.59,0.6415163965031816
13320,2023-03-27 07:26:43.050000+00:00,35.7125,129.3552,6.92,0.4792786568343377
13322,2023-03-28 12:09:34.280000+00:00,35.7603,129.3767,11.88,1.3412947937735495
13323,2023-03-28 12:10:23.580000+00:00,35.7518,129.3801,12.03,
13324,2023-03-28 16:58:03.860000+00:00,35.7548,129.3843,11.96,
13325,2023-03-28 19:27:39.710000+00:00,35.7823,129.3814,11.96,
13330,2023-03-29 04:41:04.070000+00:00,35.8438,129.4334,14.45,
13335,2023-03-29 21:47:20.680000+00:00,35.7108,129.3724,9.49,0.5325023997825773
13336,2023-03-29 21:47:26.910000+00:00,35.7146,129.3725,9.89,
13338,2023-03-30 10:26:18.350000+00:00,35.7783,129.362,15.43,0.8699121953136032
13339,2023-03-30 10:42:49.780000+00:00,35.7545,129.3911,12.73,0.1554882856962269
13342,2023-03-31 17:31:31.890000+00:00,35.7499,129.3876,11.2,0.2219107918477226
13343,2023-03-31 18:16:53.440000+00:00,35.7141,129.3853,12.79,0.3732060288991236
13344,2023-03-31 18:18:11.300000+00:00,35.7132,129.3893,12.62,0.4100034238671355
13345,2023-03-31 18:20:23.950000+00:00,35.7154,129.3875,12.62,0.4366477741812291
13346,2023-03-31 18:39:39.840000+00:00,35.7147,129.3865,12.79,0.8322628324135369
13347,2023-03-31 18:55:42.810000+00:00,35.6949,129.3717,8.39,-0.6343729135312635
13348,2023-03-31 19:08:11.090000+00:00,35.7166,129.3876,12.93,0.096011349123521
13349,2023-03-31 19:14:58.830000+00:00,35.7141,129.386,12.46,0.3438998660850696
13350,2023-03-31 19:28:38.290000+00:00,35.7136,129.393,12.55,-0.5184011772517874
13352,2023-03-31 19:37:16.490000+00:00,35.712,129.388,13.0,0.3679220216981498
13357,2023-04-03 13:48:43.210000+00:00,35.6558,129.4622,16.22,1.970015835086101
13358,2023-04-03 14:05:46.290000+00:00,35.6578,129.4634,15.32,
13359,2023-04-03 14:39:18.480000+00:00,35.687,129.4039,9.09,
13362,2023-04-04 15:00:28.340000+00:00,35.7111,129.3559,9.99,0.2354434515201952
13363,2023-04-05 04:11:27.850000+00:00,35.6843,129.398,6.37,
13364,2023-04-06 14:57:49.540000+00:00,35.7516,129.379,11.89,0.079382161298537
13367,2023-04-07 18:11:18.300000+00:00,35.7778,129.3925,9.97,0.9455569084299864
13370,2023-04-08 12:12:28.050000+00:00,35.7127,129.4046,7.23,0.1827733315757316
13378,2023-04-10 23:27:08.780000+00:00,35.7368,129.3581,10.37,1.7703157740572577
13379,2023-04-12 06:53:04.280000+00:00,35.7094,129.3535,9.77,0.5856182153006696
13380,2023-04-12 12:31:37.920000+00:00,35.8277,129.4182,6.98,0.5338819608633958
13388,2023-04-15 14:04:25.390000+00:00,35.7591,129.3811,12.13,0.1328337077733514
13389,2023-04-15 14:05:33.440000+00:00,35.7594,129.38,11.88,0.458882215671853
13390,2023-04-15 14:07:08.270000+00:00,35.7586,129.3864,11.75,
13393,2023-04-16 14:09:23.130000+00:00,35.7516,129.3816,11.93,1.0170943113491786
13394,2023-04-16 16:29:48.890000+00:00,35.7824,129.5165,15.21,-0.2577648335691838
13395,2023-04-16 19:16:06.860000+00:00,35.7817,129.5171,14.78,0.8959554191502278
13396,2023-04-16 19:56:02.550000+00:00,35.752,129.3861,12.08,0.4890206595258722
13398,2023-04-17 15:04:34.930000+00:00,35.7893,129.4581,10.08,
13399,2023-04-17 16:21:51.020000+00:00,35.7907,129.4588,9.99,
13409,2023-04-24 15:41:58.270000+00:00,35.6919,129.3528,7.21,-0.3207800058701666
13412,2023-04-27 17:00:57.460000+00:00,35.7325,129.4075,11.51,0.7528320212327098
13413,2023-04-27 17:56:37.870000+00:00,35.7304,129.4039,11.19,0.4233879704862719
13416,2023-04-29 21:10:44.090000+00:00,35.7296,129.4051,10.56,
13420,2023-05-01 04:12:33.550000+00:00,35.7098,129.3538,9.65,0.59135629402902
13422,2023-05-01 15:03:43.120000+00:00,35.7912,129.3021,8.88,0.4044511173763017
13433,2023-05-04 23:35:37.240000+00:00,35.6594,129.4583,9.95,0.2448495037862121
13442,2023-05-10 15:04:26.100000+00:00,35.7173,129.4035,6.83,0.8314133905525969
13453,2023-05-16 18:42:33.410000+00:00,35.7611,129.3853,12.29,0.0573976673387226
13469,2023-05-23 09:00:35.030000+00:00,35.7647,129.3852,7.97,0.3853996426202911
13472,2023-05-24 08:52:03.440000+00:00,35.6539,129.4938,8.68,
13479,2023-05-26 19:26:30.660000+00:00,35.8474,129.3985,13.49,0.6632606601223747
13482,2023-05-28 20:46:54.240000+00:00,35.7697,129.3174,9.56,0.5151363664377836
13495,2023-06-02 07:26:03.090000+00:00,35.7668,129.4028,9.23,1.4114277730658813
13499,2023-06-05 13:52:26.650000+00:00,35.8045,129.4679,10.65,
13504,2023-06-08 15:04:08.120000+00:00,35.7995,129.4763,10.35,
13513,2023-06-13 06:53:43.330000+00:00,35.7662,129.3905,8.12,0.0619868554219401
13514,2023-06-13 17:55:44.640000+00:00,35.7163,129.4055,7.18,-0.0435486591322042
13519,2023-06-18 18:22:12.340000+00:00,35.7861,129.2909,9.41,0.0767546562596168
13526,2023-06-23 14:19:40.660000+00:00,35.738,129.4603,10.03,0.7018970827633011
13535,2023-06-27 20:31:07.920000+00:00,35.7535,129.3994,12.81,
13541,2023-06-29 06:07:29.070000+00:00,35.728,129.3585,9.63,0.3493888645148747
13545,2023-06-30 23:54:22.740000+00:00,35.758,129.3749,12.82,1.185532833063195
13547,2023-07-02 12:16:25.270000+00:00,35.7104,129.4002,12.39,0.3041542066872997
13551,2023-07-04 02:59:48.200000+00:00,35.6911,129.463,4.08,0.5507661027552591
13562,2023-07-10 04:15:46.820000+00:00,35.7732,129.3154,9.32,
13563,2023-07-11 12:17:40.370000+00:00,35.8994,129.4096,12.81,1.2052307537499356
13565,2023-07-12 11:32:41.120000+00:00,35.6682,129.5129,17.97,0.4786571099012853
13569,2023-07-13 13:31:11.390000+00:00,35.7839,129.3755,12.42,
13570,2023-07-13 14:06:52.770000+00:00,35.8159,129.4211,14.53,0.6012849316926119
13571,2023-07-13 15:29:46+00:00,35.7839,129.3744,12.31,
13583,2023-07-20 06:37:38.450000+00:00,35.7436,129.413,12.47,-0.2141418496687954
