event_idx,event_time,year,n_const,ml_const_inv,ml_const
132,2011-03-03 05:43:10.630000+00:00,2011,5,1.7564252548691939,1.7495280219254559
133,2011-03-05 03:55:19.280000+00:00,2011,2,0.3417956205128322,0.2887919571643084
134,2011-03-08 01:50:17.180000+00:00,2011,5,1.6188806664754813,1.5708538719674834
135,2011-03-11 13:10:31.620000+00:00,2011,1,0.10096548985700335,0.10460201001538601
136,2011-03-12 11:33:59.880000+00:00,2011,1,0.5937815021927304,0.6675941106697161
137,2011-03-12 11:45:02.120000+00:00,2011,1,0.5448856513110756,0.6186982597880613
138,2011-03-12 12:46:16.160000+00:00,2011,3,0.9713900203435564,0.975026540501939
139,2011-03-12 12:58:36.390000+00:00,2011,2,0.8906158142579211,0.9293403785756054
140,2011-03-13 07:30:25.410000+00:00,2011,2,0.8960632369314331,0.9295209246980569
141,2011-03-14 19:11:00.610000+00:00,2011,2,0.2905390088459878,0.237535345497464
142,2011-03-22 08:06:07.530000+00:00,2011,2,0.9033330385433468,0.850329375194823
143,2011-03-30 18:31:47.270000+00:00,2011,3,0.534355761766462,0.5274585288227241
144,2011-03-31 05:17:34.840000+00:00,2011,3,1.556372744219828,1.5635221868407516
145,2011-04-01 03:12:19.720000+00:00,2011,4,0.982185400720995,0.9291817373724711
146,2011-04-03 12:33:47.990000+00:00,2011,1,0.21299267139525033,0.2060954384515124
147,2011-04-08 05:29:39.740000+00:00,2011,2,0.47844918598785235,0.46053356679863006
148,2011-04-12 21:44:06.310000+00:00,2011,3,0.5364653889470772,0.5401019091054599
149,2011-04-13 08:20:50.150000+00:00,2011,4,1.04234773324794,0.989344069899416
150,2011-04-16 12:42:48.300000+00:00,2011,2,0.5032965242117619,0.45029286086323805
151,2011-04-29 08:30:09.140000+00:00,2011,1,0.32024266507880833,0.21059881822337806
152,2011-05-03 02:49:02.700000+00:00,2011,2,0.8440196089411415,0.8774772967077653
153,2011-05-04 12:26:46.470000+00:00,2011,2,0.6209319003729444,0.5679282370244206
154,2011-05-04 12:38:33.990000+00:00,2011,3,0.5776448181343683,0.581281338292751
155,2011-05-04 16:12:09.680000+00:00,2011,5,0.8877929870977936,0.9117234101322362
156,2011-05-04 18:08:19.270000+00:00,2011,2,0.7077747989541593,0.6547711356056355
158,2011-05-14 19:16:28.280000+00:00,2011,2,0.6382457470278051,0.5852420836792813
159,2011-05-19 16:54:45.420000+00:00,2011,1,0.36030739481439816,0.4341200032913839
160,2011-05-20 03:16:05.710000+00:00,2011,3,0.37844470674442876,0.4214515017548338
161,2011-05-21 03:20:33.880000+00:00,2011,3,0.28611284786809715,0.27921561492435926
162,2011-05-22 02:44:46.810000+00:00,2011,1,0.41773412536766474,0.3080902785122345
163,2011-05-24 03:08:52.600000+00:00,2011,3,0.6984861489173548,0.6915889159736169
164,2011-05-28 04:40:41.240000+00:00,2011,2,1.151110753365642,1.098107090017118
165,2011-05-29 06:03:05.730000+00:00,2011,5,1.1644425492349006,1.1680790693932832
166,2011-05-29 08:07:22.350000+00:00,2011,3,1.0497165890095825,1.053353109167965
167,2011-05-30 03:54:45.450000+00:00,2011,2,0.5187137375896584,0.46044319769007436
168,2011-06-02 15:46:00.090000+00:00,2011,3,0.6079320699112636,0.6010348369675257
169,2011-06-02 21:32:13.160000+00:00,2011,2,0.7357918447168181,0.7178762255275959
170,2011-06-04 03:12:21+00:00,2011,2,0.5732094159310857,0.5202057525825619
171,2011-06-06 21:53:52.170000+00:00,2011,1,0.6997748609559125,0.6928776280121746
172,2011-06-07 03:00:57.260000+00:00,2011,4,0.9309069150875154,0.9181432994071492
173,2011-06-10 13:39:24.470000+00:00,2011,1,-0.18363269020412365,-0.19052992314786155
174,2011-06-11 15:05:28.360000+00:00,2011,4,0.5952683369434943,0.5369977970439103
175,2011-06-14 03:00:21.990000+00:00,2011,3,0.7753433064463413,0.7279193552771549
176,2011-06-20 03:33:25.480000+00:00,2011,3,0.2806415176438967,0.2636175750204913
177,2011-06-22 03:11:21.780000+00:00,2011,2,0.531964012577728,0.47896034922920416
178,2011-06-23 20:12:06.090000+00:00,2011,3,0.6462809758003887,0.6499174959587714
179,2011-06-29 03:10:25.230000+00:00,2011,1,1.0451414963876162,1.0487780165459988
180,2011-07-05 03:00:58.900000+00:00,2011,3,1.2249606956611014,1.1501360278540727
181,2011-07-07 07:51:19.300000+00:00,2011,5,0.8448973514020022,0.7352535045465719
183,2011-07-14 02:53:40.080000+00:00,2011,1,0.5320324638923413,0.6058450723693269
184,2011-07-14 03:07:11.730000+00:00,2011,3,0.8706200654295058,0.9444326739064914
185,2011-07-14 07:44:06.280000+00:00,2011,2,1.0327165480315688,0.942096252391563
186,2011-07-26 02:56:36.280000+00:00,2011,5,1.0558692363521947,1.0447550245770028
187,2011-08-02 13:23:43.510000+00:00,2011,2,-0.05063636689594955,-0.10364003024447337
188,2011-08-04 00:56:46.510000+00:00,2011,1,0.5365721539825616,0.42692830712713137
189,2011-08-10 04:27:45.760000+00:00,2011,5,1.5440476432606898,1.5419985803311809
190,2011-08-22 15:24:56.040000+00:00,2011,1,0.026706673660807638,-0.08293717319462264
191,2011-08-23 11:59:06.840000+00:00,2011,4,0.688729673514865,0.7274542378325493
192,2011-08-25 02:11:07.810000+00:00,2011,2,0.5590218832867718,0.506018219938248
193,2011-08-25 05:17:10.380000+00:00,2011,2,0.8226065839476187,0.7696029205990949
194,2011-08-28 10:40:08.760000+00:00,2011,2,0.19074846165624024,0.0948612894651742
195,2011-08-30 03:35:35.290000+00:00,2011,5,0.44805168523571415,0.4272137491636263
196,2011-09-06 09:53:39.450000+00:00,2011,4,0.9368284089514509,0.8785578690518667
198,2011-09-09 03:37:36.710000+00:00,2011,5,1.0408048978228794,0.9311610509674492
199,2011-09-09 20:12:58.390000+00:00,2011,3,0.42304023730641255,0.4968528457833983
200,2011-09-11 17:57:56.070000+00:00,2011,3,0.29304684391596725,0.28614961097222935
201,2011-09-13 12:10:41.170000+00:00,2011,3,0.22268174435062674,0.2157845114068888
202,2011-09-15 07:15:27.760000+00:00,2011,3,0.7733215813076029,0.7769581014659855
203,2011-09-16 03:11:47.070000+00:00,2011,5,1.5391285907786998,1.5031619857333403
204,2011-10-01 03:16:55.970000+00:00,2011,4,0.7950991756210866,0.7420955122725628
205,2011-10-09 07:24:25.490000+00:00,2011,1,0.3443972971734863,0.33750006422974843
206,2011-10-10 03:04:55.520000+00:00,2011,1,0.5509705121300275,0.5546070322884101
207,2011-10-10 07:08:28.240000+00:00,2011,1,0.5913348597349737,0.5949713798933564
208,2011-10-19 02:55:40.510000+00:00,2011,3,1.111192476536538,1.1148289966949205
209,2011-10-29 05:25:17.660000+00:00,2011,4,2.1303339623339097,2.1690585266515936
210,2011-10-30 08:45:31.780000+00:00,2011,2,0.3546891871182224,0.3016855237696986
211,2011-11-02 10:00:04+00:00,2011,3,0.22106109598014995,0.22469761613853262
212,2011-11-07 18:56:14.980000+00:00,2011,3,0.7541325917279003,0.7088856473185491
214,2011-11-13 06:32:13.470000+00:00,2011,3,0.6029116045449621,0.5647161444613504
215,2011-11-19 16:44:12.620000+00:00,2011,3,0.710973079683445,0.7040758467397071
216,2011-11-24 06:08:57.980000+00:00,2011,4,0.9242655970512795,0.7979808865671297
217,2011-11-29 09:36:52.400000+00:00,2011,2,3.0017672015001087,2.983851582310886
218,2011-11-30 16:53:13.020000+00:00,2011,2,0.36801842227244597,0.2721312500813799
219,2011-12-01 06:34:20.960000+00:00,2011,3,0.8238931836767651,0.7142493368213348
220,2011-12-01 15:59:50.860000+00:00,2011,3,0.44788144551120096,0.45151796566958363
221,2011-12-02 02:52:12.020000+00:00,2011,4,1.1652031389627662,1.0649769226648127
223,2011-12-07 17:58:05.810000+00:00,2011,3,0.5306102361960718,0.5342467563544545
224,2011-12-19 10:33:15.300000+00:00,2011,4,0.6283532124270184,0.6545897277786479
225,2011-12-20 10:23:54.630000+00:00,2011,2,0.5095839741313787,0.4565803107828549
226,2011-12-21 06:55:22.740000+00:00,2011,5,1.054173682411691,0.9092057590088116
227,2011-12-21 12:34:19.320000+00:00,2011,3,0.9867950439434982,0.9904315641018808
228,2011-12-24 01:29:35.340000+00:00,2011,5,1.3030395369255452,1.2961423039818072
229,2011-12-24 03:12:31.660000+00:00,2011,5,1.8236088607498508,1.8167116278061128
230,2011-12-27 06:54:14.520000+00:00,2011,4,1.96423111412911,1.9626007577364324
231,2011-12-30 03:20:14.560000+00:00,2011,5,0.6942832519783309,0.6943613486960037
232,2011-12-30 13:34:56.270000+00:00,2011,3,0.48819826731573474,0.48966729100549894
233,2011-12-31 07:15:36.940000+00:00,2011,5,0.8877297407208056,0.7780858938653753
234,2012-01-05 03:10:10.630000+00:00,2012,2,0.9429711286865028,0.9764288164531267
235,2012-01-07 23:22:05.500000+00:00,2012,4,4.119635742762366,4.066632079413842
236,2012-01-14 09:35:07.140000+00:00,2012,2,0.3646262313189688,0.311622567970445
237,2012-01-20 20:53:12.500000+00:00,2012,4,0.6492517753034363,0.6602521355728002
238,2012-01-24 02:08:16.640000+00:00,2012,3,1.7688723866065421,1.6846546843385786
239,2012-01-24 05:14:23.420000+00:00,2012,5,1.133965559155028,1.078693739719513
240,2012-01-26 08:31:14.140000+00:00,2012,3,0.8534812082928724,0.8571177284512551
241,2012-02-06 17:36:51.210000+00:00,2012,2,0.7046799388384446,0.6516762754899208
242,2012-02-10 02:58:40.120000+00:00,2012,4,1.3234758017174255,1.3055601825282033
243,2012-02-10 08:40:44.390000+00:00,2012,2,0.6012587705090002,0.5482551071604764
244,2012-02-18 06:29:01.870000+00:00,2012,4,0.787930293204137,0.8213879809707609
245,2012-02-18 08:27:15.740000+00:00,2012,4,0.8630555018464133,0.775170449430632
246,2012-02-21 03:11:18.440000+00:00,2012,2,0.7359843400875355,0.6400971678964695
247,2012-02-23 22:36:12.110000+00:00,2012,4,0.9184163217064896,0.9468044355820651
248,2012-03-11 03:29:53.680000+00:00,2012,3,0.5742628478962704,0.5673656149525325
249,2012-03-12 01:14:57.790000+00:00,2012,4,0.9896067955077612,0.931336255608177
250,2012-03-12 17:30:02.490000+00:00,2012,5,1.8910314943466688,1.8841342614029308
251,2012-03-15 16:48:45.500000+00:00,2012,3,0.5765714373497077,0.5696742044059698
252,2012-03-18 19:34:08.030000+00:00,2012,2,0.047065594435722405,-0.005938068912801409
253,2012-03-20 02:41:51.210000+00:00,2012,2,0.5960864259238381,0.5001992537327721
254,2012-03-21 11:41:57.940000+00:00,2012,3,0.8031353648029553,0.6934915179475251
255,2012-03-22 02:44:06.850000+00:00,2012,5,0.9033297427167646,0.9069662628751473
256,2012-03-24 11:06:54.540000+00:00,2012,3,0.5238910169666915,0.5275275371250742
257,2012-03-28 03:24:10.960000+00:00,2012,2,0.5185430009262613,0.4655393375777374
258,2012-03-28 11:32:30.610000+00:00,2012,2,0.8597554283996809,0.8067517650511571
259,2012-03-29 06:03:58.680000+00:00,2012,3,0.6734625390285147,0.6665653060847768
260,2012-04-02 11:29:22.430000+00:00,2012,2,0.7472988087354455,0.6942951453869217
261,2012-04-06 03:06:48.390000+00:00,2012,4,0.5700339621239978,0.5920893835371333
262,2012-04-09 17:56:56.110000+00:00,2012,5,1.0017467103517452,0.9948494774080072
263,2012-04-09 18:40:10.960000+00:00,2012,2,0.422544915341601,0.3695412519930772
264,2012-04-10 21:05:29.880000+00:00,2012,2,0.4059205483644026,0.3529168850158788
265,2012-04-13 03:32:09.770000+00:00,2012,4,0.7356242644887392,0.729020207774139
266,2012-04-13 03:36:42.140000+00:00,2012,4,0.8528692673089417,0.8915938316266259
267,2012-04-15 03:19:46.900000+00:00,2012,4,0.8714741274717257,0.7875699618933669
268,2012-04-18 04:34:34.450000+00:00,2012,1,0.5293448760899264,0.5224476431461885
270,2012-04-27 22:38:53.020000+00:00,2012,4,0.862023626881464,0.9007481911991481
271,2012-04-28 05:20:41.050000+00:00,2012,2,0.951792085202286,0.8611717895622802
272,2012-05-01 15:29:28.410000+00:00,2012,2,0.20525214694515598,0.11463185130515023
273,2012-05-02 17:13:08.580000+00:00,2012,1,0.12767445860595633,-0.057202652832437834
274,2012-05-04 20:29:04.910000+00:00,2012,3,0.3348856452003672,0.3408155075208391
275,2012-05-08 20:54:14.330000+00:00,2012,4,1.3163697421401213,1.3498274299067452
276,2012-05-10 03:05:19.240000+00:00,2012,1,0.9567039984602306,0.7718268870218364
277,2012-05-10 05:01:32.890000+00:00,2012,3,1.2744738169098575,1.1648299700544271
278,2012-05-13 03:06:20.350000+00:00,2012,2,0.6574916921086426,0.5668713964686368
279,2012-05-14 08:40:08.770000+00:00,2012,3,0.9684434977887065,0.9720800179470892
280,2012-05-15 03:07:14.930000+00:00,2012,4,0.8894101743390272,0.833877922858323
281,2012-05-16 06:21:19.540000+00:00,2012,2,0.6218181017715074,0.5259309295804414
282,2012-05-17 03:39:38.150000+00:00,2012,4,0.8167722871457902,0.8151419307531125
283,2012-05-18 02:45:45.470000+00:00,2012,3,1.2299255689357005,1.12028172208027
284,2012-05-18 18:14:33.160000+00:00,2012,5,0.72696616010772,0.7418547861550264
285,2012-05-27 03:21:45.150000+00:00,2012,2,0.5167544958334743,0.4261342001934686
286,2012-05-27 08:54:34.620000+00:00,2012,4,0.9256503128543888,0.9643748771720729
287,2012-05-29 05:14:31.900000+00:00,2012,2,0.8264247835244876,0.7681542436249035
288,2012-06-02 06:09:45.220000+00:00,2012,3,0.5557564979489971,0.4461126510935668
289,2012-06-10 07:18:49.760000+00:00,2012,4,0.71579078238471,0.6627871190361861
290,2012-06-11 07:54:21.230000+00:00,2012,4,0.8794841659490761,0.7957780750066441
291,2012-06-12 08:52:08.330000+00:00,2012,5,1.726028365430558,1.6973628310685394
292,2012-06-14 03:08:31.830000+00:00,2012,3,1.0558668159199318,0.9336015788821673
293,2012-06-14 14:53:45.940000+00:00,2012,2,-0.2315298996175357,-0.28980043951711976
294,2012-06-15 03:09:08.420000+00:00,2012,4,0.6465352820610591,0.5223379472039805
295,2012-06-15 07:11:52.110000+00:00,2012,3,0.7974826446741896,0.8011191648325723
296,2012-06-16 11:00:47.070000+00:00,2012,5,1.3816175922686742,1.231484004926474
297,2012-06-16 15:26:31.710000+00:00,2012,2,0.6712603236302079,0.6182566602816841
298,2012-06-19 03:38:57.880000+00:00,2012,5,1.2933850638251894,1.1938346748206718
299,2012-06-26 18:23:38.050000+00:00,2012,2,0.3952809616309472,0.3422772982824234
300,2012-06-27 09:06:51.340000+00:00,2012,5,0.9730176061558984,0.8463131654505051
301,2012-06-30 08:34:15.610000+00:00,2012,1,0.40169420764333713,0.4053307278017198
302,2012-07-03 07:06:18.390000+00:00,2012,3,0.7689524292870127,0.6593085824315824
303,2012-07-03 15:02:29.660000+00:00,2012,1,-0.021671698803900255,-0.028568931747638172
304,2012-07-05 03:06:20.710000+00:00,2012,4,0.6523889718401732,0.5993853084916494
305,2012-07-06 03:26:27.270000+00:00,2012,4,0.636832724092293,0.5959743314925475
306,2012-07-08 00:43:29.050000+00:00,2012,5,2.466947227383837,2.5407598358608223
307,2012-07-09 20:36:35.830000+00:00,2012,4,0.6217126139052136,0.6134187587940998
308,2012-07-09 23:05:22.590000+00:00,2012,4,1.0039600432620532,1.0023296868693754
309,2012-07-10 11:03:57.720000+00:00,2012,5,0.9989678859890802,1.0026044061474628
310,2012-07-20 03:25:37.620000+00:00,2012,3,0.6999902287944624,0.5903463819390321
311,2012-07-21 13:27:06.270000+00:00,2012,3,0.7515202370077974,0.825332845484783
312,2012-07-21 16:47:30.630000+00:00,2012,4,0.844759712639504,0.8834842769571882
313,2012-07-24 03:10:21.150000+00:00,2012,3,0.7627331665974713,0.8365457750744569
314,2012-07-24 04:54:59.620000+00:00,2012,4,0.8153976285492235,0.8163809572582458
315,2012-07-29 21:21:35.550000+00:00,2012,3,0.7729433142949638,0.7765798344533464
316,2012-07-31 03:05:43.370000+00:00,2012,4,0.8254037003798912,0.7900778109046026
317,2012-07-31 23:22:10.920000+00:00,2012,2,0.2807998090759336,0.22779614572740978
318,2012-07-31 23:23:39.280000+00:00,2012,3,0.5056355403343984,0.509272060492781
319,2012-08-01 07:06:56.700000+00:00,2012,2,0.6402516298891929,0.5872479665406691
320,2012-08-02 09:37:29.350000+00:00,2012,3,0.888723408243794,0.8923599284021767
321,2012-08-09 07:23:45+00:00,2012,3,0.6943949766889488,0.6980314968473315
322,2012-08-11 03:08:13.120000+00:00,2012,4,0.8079094501090943,0.6606489709621821
323,2012-08-13 04:36:28.920000+00:00,2012,2,0.7104171911458689,0.6574135277973451
324,2012-08-14 07:41:04.070000+00:00,2012,4,0.8862069813996384,0.8332033180511146
325,2012-08-17 03:15:13.640000+00:00,2012,4,0.9834846506761533,0.8928643550361475
326,2012-08-22 18:53:28.990000+00:00,2012,2,0.2238750764068078,0.17087141305828396
327,2012-09-04 02:53:52.600000+00:00,2012,4,0.6703071665907471,0.7037648543573709
328,2012-09-04 15:55:40.170000+00:00,2012,2,0.026837778829601297,-0.026165884518922516
329,2012-09-05 17:32:25.150000+00:00,2012,5,0.9146731215635238,0.9768927616026939
330,2012-09-07 08:47:38.510000+00:00,2012,4,0.6778782405544564,0.6248745772059326
331,2012-09-10 12:30:15.810000+00:00,2012,3,0.8324563913969265,0.9062689998739122
332,2012-09-10 12:33:22.500000+00:00,2012,4,1.4650982348582815,1.4985559226249054
333,2012-09-10 13:06:03+00:00,2012,4,2.503973208512419,2.5360571924341624
334,2012-09-10 19:38:49.280000+00:00,2012,2,0.7734117837358403,0.755496164546618
335,2012-09-14 21:22:48.730000+00:00,2012,4,0.6860564018602656,0.7247809661779498
337,2012-09-16 03:15:07.800000+00:00,2012,3,0.48143009771698564,0.39025864978734554
338,2012-09-23 13:08:06.930000+00:00,2012,2,0.5205064233346709,0.4675027599861471
339,2012-09-26 03:09:52.660000+00:00,2012,2,0.5002695872684384,0.4043824150773724
340,2012-09-26 17:15:39.210000+00:00,2012,2,0.46006941516820554,0.40706575181968174
341,2012-09-27 07:48:16.870000+00:00,2012,2,0.7658399541971925,0.7075694142976084
342,2012-10-05 03:08:51.370000+00:00,2012,4,0.5996984783746848,0.5090781827346791
343,2012-10-05 18:22:50.280000+00:00,2012,2,0.7005276810016341,0.6475240176531103
344,2012-10-06 02:48:40.090000+00:00,2012,3,0.7084155588444527,0.7120520790028354
345,2012-10-06 03:27:37.210000+00:00,2012,3,0.9361786988396466,0.7513015874012524
346,2012-10-07 12:52:58.030000+00:00,2012,1,0.42361177882293405,0.41671454587919615
347,2012-10-08 03:33:55.180000+00:00,2012,4,0.6011173107785255,0.5481136474300017
348,2012-10-09 09:08:57.730000+00:00,2012,1,0.3385836029432234,0.33168636999948553
349,2012-10-09 19:25:46.540000+00:00,2012,3,0.9444950469191598,0.9375978139754219
350,2012-10-10 07:16:29.930000+00:00,2012,4,0.5457457890807603,0.48747524918117624
351,2012-10-13 07:44:39.740000+00:00,2012,3,0.7474860184899002,0.7405887855461623
352,2012-10-14 03:29:57.980000+00:00,2012,1,0.46498248024193733,0.35533863338650706
353,2012-10-15 03:12:46.010000+00:00,2012,5,1.1933621769934921,1.1969986971518747
354,2012-10-19 10:58:06.510000+00:00,2012,3,0.6721869559722762,0.586150559525934
355,2012-10-19 19:59:16.780000+00:00,2012,4,1.0878037935995126,1.0893610171553632
356,2012-10-20 06:11:48.130000+00:00,2012,2,0.9092974365874106,0.8562937732388868
357,2012-10-21 13:54:25.390000+00:00,2012,5,1.5235174886550744,1.5238883921771704
358,2012-10-24 02:57:13.840000+00:00,2012,5,1.0253686192563038,0.8430097857805056
359,2012-10-25 03:44:20.660000+00:00,2012,2,0.5780434362953919,0.616768000613076
360,2012-10-26 07:42:27.730000+00:00,2012,4,0.687301694881585,0.6342980315330612
361,2012-10-26 20:11:23.180000+00:00,2012,4,0.6475740060482562,0.629658386859034
362,2012-11-08 05:52:16.610000+00:00,2012,3,0.8744910098427039,0.9483036183196896
363,2012-11-08 08:02:34.510000+00:00,2012,3,0.6409173091186167,0.6708199375701586
364,2012-11-21 15:02:55.160000+00:00,2012,1,0.23381140015739454,0.22691416721365665
365,2012-11-25 07:24:53.090000+00:00,2012,4,1.157701189019011,1.098356171416278
366,2012-11-26 04:20:47.340000+00:00,2012,2,0.45675581149146427,0.5704400274876751
367,2012-11-29 00:08:53.440000+00:00,2012,4,1.028674357921469,1.0621320456880927
368,2012-11-30 03:18:05.600000+00:00,2012,4,1.123717882725712,1.1871210474020315
369,2012-12-01 09:34:51.290000+00:00,2012,2,0.3678986893865911,0.272011517195525
370,2012-12-03 19:10:45.540000+00:00,2012,3,0.24561592399913196,0.30656017724789136
371,2012-12-06 05:37:16.290000+00:00,2012,4,1.0529519448420035,1.1327473904503953
372,2012-12-17 03:14:15.800000+00:00,2012,5,0.6374615392076817,0.6890098449136469
373,2012-12-21 00:03:39.970000+00:00,2012,1,0.20945148228981164,0.20255424934607374
374,2012-12-24 06:34:26.610000+00:00,2012,4,0.8051354275018241,0.7599707149794391
375,2012-12-25 05:40:41.150000+00:00,2012,4,1.030704042526927,1.0290736861342493
376,2012-12-31 22:47:36.990000+00:00,2012,1,0.07495363245892595,0.06805639951518802
377,2013-01-01 20:20:59.700000+00:00,2013,4,0.46242018892200787,0.5558133076983972
378,2013-01-05 06:29:38.600000+00:00,2013,4,0.6184818543467285,0.6725988326097164
379,2013-01-08 06:42:56.440000+00:00,2013,3,0.6368441027281608,0.6299468697844229
380,2013-01-15 21:29:16.650000+00:00,2013,3,0.6850485179418775,0.7305237844861824
381,2013-01-17 06:10:26.180000+00:00,2013,2,0.6408405110345118,0.7545247270307227
382,2013-01-17 18:40:18.700000+00:00,2013,3,0.7992971708631742,0.7923999379194363
383,2013-01-19 21:43:46.210000+00:00,2013,4,0.5554918710320487,0.6328153193705242
384,2013-02-01 00:18:42.730000+00:00,2013,2,0.44597188034080926,0.48469644465849343
385,2013-02-07 13:07:29.570000+00:00,2013,5,2.045024877587426,2.2166278918689932
386,2013-02-15 14:49:59.170000+00:00,2013,3,2.4409764128216183,2.4340791798778803
387,2013-02-16 06:17:48.620000+00:00,2013,3,0.9007637749586177,0.8938665420148798
388,2013-02-16 15:23:47.010000+00:00,2013,1,0.11149504309670497,0.18530765157369067
389,2013-02-16 22:14:08.320000+00:00,2013,3,2.059866067858672,2.1336786763356574
390,2013-02-22 01:09:30.970000+00:00,2013,3,0.9127232060425754,0.9163597262009581
391,2013-02-28 11:58:49.690000+00:00,2013,1,0.007066622657105144,0.00016938971336722623
392,2013-02-28 14:42:07.210000+00:00,2013,2,0.3726407705293052,0.2767535983382392
393,2013-03-04 12:31:30.210000+00:00,2013,4,0.36372506128834614,0.40244962560603026
394,2013-03-06 22:23:26.190000+00:00,2013,1,0.05895822723288475,0.2826901390669239
395,2013-03-09 02:12:13.560000+00:00,2013,4,1.058154973712019,1.0916126614786428
396,2013-03-12 02:45:59.400000+00:00,2013,5,1.0033924050814267,1.080023977491324
397,2013-03-15 02:50:50.750000+00:00,2013,3,0.5833535305767481,0.6737335503131622
398,2013-03-16 13:15:02.670000+00:00,2013,4,0.32716475488755126,0.36062244265417515
399,2013-03-16 19:39:28.730000+00:00,2013,4,0.7866829235304107,0.8717077357256486
400,2013-03-21 14:33:39.210000+00:00,2013,3,0.3856811728776594,0.20080406143926524
402,2013-03-21 18:10:33.700000+00:00,2013,1,-0.12595338694166106,-0.13285061988539898
403,2013-03-22 06:10:47.860000+00:00,2013,4,0.8808546032968028,0.8792242469041252
404,2013-03-22 11:58:50.970000+00:00,2013,5,0.9045701850010447,0.9272039325151655
405,2013-03-22 13:40:04.330000+00:00,2013,4,0.9913633457925874,0.9897329893999097
406,2013-03-23 01:53:21.060000+00:00,2013,1,0.027618004365431235,0.2513499161994704
407,2013-03-23 11:44:58.680000+00:00,2013,1,-0.06093009633215835,-0.06782732927589627
408,2013-03-23 11:55:16.130000+00:00,2013,3,0.5558838865577242,0.6296964950347099
409,2013-03-23 16:04:10.270000+00:00,2013,2,0.09648211068927195,0.09485175429659434
410,2013-03-24 17:02:10.460000+00:00,2013,1,-0.09335003303624706,0.13038187879779212
412,2013-03-27 11:50:22.200000+00:00,2013,5,0.8104707982368784,0.8141073183952611
413,2013-03-27 16:20:30.970000+00:00,2013,1,-0.26658723805340356,-0.04285532621936439
414,2013-03-28 01:52:09.870000+00:00,2013,2,0.077741788083896,0.1914260040801069
415,2013-03-31 11:14:24.300000+00:00,2013,3,0.4708854397756854,0.4639882068319475
416,2013-03-31 13:25:07.740000+00:00,2013,3,0.03130941776159956,0.03494593791998221
417,2013-03-31 19:32:18.690000+00:00,2013,2,0.17073030166689304,0.284414517663104
418,2013-03-31 21:44:23.970000+00:00,2013,4,0.5625252847806291,0.6012498490983134
419,2013-04-01 19:43:55.180000+00:00,2013,3,0.41241429697294757,0.41605081713133024
421,2013-04-22 21:24:23.400000+00:00,2013,2,3.149047661589337,3.297819921744849
422,2013-04-24 04:06:13.360000+00:00,2013,2,0.3555707363790359,0.46925495237524684
423,2013-04-24 13:20:27.360000+00:00,2013,3,0.6010667609062323,0.5985981413984846
424,2013-04-27 03:04:55.080000+00:00,2013,3,0.9723745352345418,0.9760110553929244
425,2013-05-06 05:00:50.770000+00:00,2013,2,0.5702928078969965,0.6037504956636204
426,2013-05-08 03:33:04.250000+00:00,2013,3,0.6526876458242894,0.7464536686944364
427,2013-05-08 19:18:08.080000+00:00,2013,3,0.5436444216221343,0.5367471886783964
428,2013-05-09 02:56:42.410000+00:00,2013,4,0.7530034862299276,0.802539907738661
429,2013-05-26 19:09:17.880000+00:00,2013,1,0.21071602365651843,0.20381879071278053
430,2013-06-02 19:06:06.210000+00:00,2013,5,0.9793945528031247,0.7952981584651154
431,2013-06-07 02:40:22.460000+00:00,2013,4,0.6862457496097828,0.8350180097652953
432,2013-06-13 15:14:22.120000+00:00,2013,4,0.8200962528331992,0.9337804688294101
433,2013-06-13 20:24:17.750000+00:00,2013,1,0.04729859678326554,0.2710305086173047
434,2013-06-14 06:14:51.300000+00:00,2013,3,0.6207270960189457,0.8444590078529849
435,2013-06-17 02:33:20.700000+00:00,2013,1,0.37133211051109916,0.36443487756736126
436,2013-06-17 08:57:11.990000+00:00,2013,3,0.7617050737212503,0.7548078407775124
437,2013-06-19 06:14:24.720000+00:00,2013,2,0.7814515279065073,0.8149092156731311
438,2013-06-23 19:02:18.600000+00:00,2013,3,0.6609388228808237,0.8482111053824425
439,2013-06-26 09:14:14.310000+00:00,2013,1,0.15506081619248885,0.14816358324875095
440,2013-06-29 15:54:11.130000+00:00,2013,2,-0.005917730270617497,0.10776648572559341
441,2013-06-29 21:08:52.710000+00:00,2013,3,0.35725174217728867,0.3615965865882278
442,2013-06-30 03:58:41.590000+00:00,2013,4,0.8687381962052557,0.9750741760898181
443,2013-06-30 04:06:36.150000+00:00,2013,4,1.0503836037426217,1.18560676377687
444,2013-07-02 07:49:07.430000+00:00,2013,3,0.7780775275226317,0.8399813328315046
445,2013-07-03 06:06:50.710000+00:00,2013,4,0.6990512332341444,0.7993419046554349
446,2013-07-10 02:12:05.070000+00:00,2013,1,0.14361024281261314,0.13671300986887525
447,2013-07-10 11:00:47.830000+00:00,2013,4,0.7573913546213926,0.7961159189390767
448,2013-07-11 06:40:28.770000+00:00,2013,1,0.14155208392247903,0.13465485097874114
449,2013-07-12 05:36:17.970000+00:00,2013,4,1.0439355347844295,1.0423051783917519
450,2013-07-13 17:23:50.140000+00:00,2013,5,1.110334473841016,1.2962855331688405
451,2013-07-13 17:38:33.600000+00:00,2013,3,0.5116214526108664,0.5152579727692491
452,2013-07-16 09:39:28.220000+00:00,2013,2,0.4364446331071379,0.5852168932626503
