event_idx,event_time,lat,lon,depth,x,y,z,ex,ey,ez,nccp,nccs,nctp,ncts,cid,is_dtcc,n_used,ml_ufraw_reloc,ml_ufcorr_reloc,ml_ufcorr_old,dml
1310,2016-07-01 03:06:26.070000+00:00,35.672461,129.304785,5.722,-6795.5,-9052.1,-5604.1,0.4,0.5,0.6,0,0,31,14,1,False,3.0,0.289727000927011,0.20069456114378312,0.2514935742175582,-0.05079901307377507
1312,2016-07-03 21:23:45.740000+00:00,35.785453,129.386841,10.701,629.2,3484.9,-625.8,0.2,0.2,0.2,0,0,719,694,1,False,3.0,0.3838442577149439,0.3757827293403453,0.4026277409462529,-0.02684501160590763
1314,2016-07-06 03:02:20.960000+00:00,35.677096,129.2882,10.094,-8296.1,-8537.9,-1232.0,0.4,0.4,0.4,0,0,12,13,1,False,2.0,0.1812935567787175,0.18393294534563026,0.2952553173759168,-0.11132237203028655
1320,2016-07-12 02:59:50.259999+00:00,35.694629,129.293717,14.955,-7795.9,-6592.4,3628.2,0.3,0.5,0.7,0,0,14,5,1,False,3.0,0.5838619373816474,0.49482949759841954,0.5302514073831404,-0.03542190978472082
1327,2016-07-19 06:55:49.210000+00:00,35.789653,129.349951,10.639,-2706.5,3950.9,-687.4,0.4,0.2,0.4,0,0,4,258,1,False,1.0,0.33492343686679327,0.2458909970835654,0.2594900292609545,-0.013599032177389087
1328,2016-07-19 22:22:27.100000+00:00,35.710551,129.402523,12.637,2048.2,-4825.8,1310.8,0.1,0.1,0.1,78,55,839,856,1,True,3.0,0.7116605517286747,0.8059717686457281,0.8198131020820205,-0.013841333436292458
1330,2016-07-20 11:00:00.100000+00:00,35.816911,129.429134,15.957,4452.7,6975.3,4631.0,0.2,0.2,0.2,0,0,549,445,1,False,3.0,0.43276263790881586,0.36793314678808664,0.3802408716884183,-0.012307724900331662
1331,2016-07-21 08:33:03.790000+00:00,35.820284,129.400895,13.381,1899.6,7349.6,2054.4,0.5,0.7,0.6,1,1,966,913,1,True,2.0,0.2885442756380071,0.3164829540376749,0.3132773469196752,0.0032056071179997203
1333,2016-07-23 06:56:02.330000+00:00,35.729785,129.366691,10.103,-1193.3,-2691.7,-1223.6,0.1,0.1,0.1,59,45,532,583,1,True,10.0,1.11986840581833,1.2147248930473244,1.2138351887658954,0.0008897042814290934
1337,2016-07-28 03:14:15.369999+00:00,35.666187,129.30127,5.062,-7113.9,-9748.3,-6264.9,0.4,0.6,0.7,0,0,20,6,1,False,3.0,0.5431370959094641,0.5880098736693722,0.5754959503545558,0.012513923314816378
1352,2016-08-06 02:49:23.210000+00:00,35.672412,129.258773,15.292,-10959.1,-9057.5,3965.2,0.2,0.5,0.3,0,0,5,5,1,False,8.0,0.7691285322695844,0.8103436527711803,0.8452512621806756,-0.03490760940949533
1357,2016-08-09 13:04:30.890000+00:00,35.758586,129.39502,11.053,1369.0,503.8,-273.0,0.3,0.3,0.3,0,3,545,607,1,True,1.0,-0.010135667114888225,-0.09916810689811609,-0.1157102799579652,0.01654217305984912
1361,2016-08-12 02:57:46.369999+00:00,35.80304,129.376522,4.458,-303.9,5436.2,-6868.2,0.2,0.7,0.7,0,0,16,0,1,False,6.0,0.6733675537897588,0.764601183702682,0.8053351549358543,-0.04073397123317224
1366,2016-08-13 10:42:10.449999+00:00,35.801501,129.414917,14.688,3167.7,5265.6,3362.0,0.1,0.1,0.1,67,256,1295,1346,1,True,10.0,0.9764657303069426,0.9613331478866735,0.9668706407156202,-0.005537492828946777
1367,2016-08-13 11:54:30.320000+00:00,35.80057,129.414282,14.893,3110.3,5162.2,3566.8,0.1,0.1,0.1,0,109,1065,1021,1,True,3.0,0.08936804565885392,0.17719904373290307,0.1732199349760443,0.003979108756858779
1368,2016-08-13 21:00:35.119999+00:00,35.764811,129.388118,8.361,744.8,1194.6,-2965.6,0.1,0.2,0.2,10,7,595,607,1,True,2.0,0.16135652286647173,0.1639959114333845,0.159979762250869,0.004016149182515499
1371,2016-08-16 19:03:45.200000+00:00,35.768949,129.379118,9.456,-69.2,1653.8,-1870.8,0.1,0.1,0.1,55,65,610,689,1,True,4.0,0.2970691754601378,0.30739683717685523,0.306186690331921,0.0012101468449342567
1377,2016-08-20 03:07:01.800000+00:00,35.668388,129.297559,6.567,-7449.6,-9504.0,-4758.9,0.3,0.5,0.6,0,0,25,13,1,False,8.0,0.7932140806249904,0.8772745890378186,0.8824129713335,-0.005138382295681421
1379,2016-08-21 11:42:47.909999+00:00,35.756982,129.410474,6.551,2766.7,326.0,-4775.0,0.1,0.3,0.3,4,3,136,122,1,True,6.0,0.4612002712169264,0.5292092650018048,0.5361456807903164,-0.006936415788511674
1384,2016-08-27 10:45:10.740000+00:00,35.776917,129.395565,12.277,1418.1,2537.7,950.9,0.2,0.2,0.2,5,6,971,950,1,True,9.0,0.6414931627202978,0.6548936497766762,0.6506995848858264,0.004194064890849836
1385,2016-08-27 12:09:33.020000+00:00,35.776799,129.395394,12.27,1402.7,2524.7,944.0,0.2,0.2,0.2,5,6,1069,1023,1,True,5.0,0.38959470014098074,0.3669598063133712,0.3811130321928515,-0.014153225879480258
1386,2016-08-29 00:26:15.660000+00:00,35.645866,129.262313,15.636,-10640.5,-12002.9,4309.4,0.2,0.3,0.3,0,0,1,3,1,False,8.0,0.7974969590377063,0.821326085549235,0.814693843888902,0.006632241660333049
1388,2016-08-30 16:23:58.869999+00:00,35.742981,129.385474,11.571,505.7,-1227.6,244.8,0.2,0.2,0.3,1,0,828,820,1,True,3.0,0.39733720448703824,0.4348946677303218,0.4287160585884537,0.00617860914186813
1389,2016-08-31 01:37:28.469999+00:00,35.804248,129.456665,10.765,6942.2,5570.3,-561.1,0.2,0.2,0.3,0,0,254,295,1,False,8.0,1.046264666843647,1.1095244345804227,1.1043438498144686,0.005180584765954066
1392,2016-09-05 01:20:06.009999+00:00,35.7255,129.366048,10.135,-1251.5,-3167.1,-1191.1,0.1,0.1,0.1,26,152,864,753,1,True,7.0,1.1905519214176428,1.2281093846609263,1.2236545201491045,0.0044548645118218655
1395,2016-09-05 16:55:34.130000+00:00,35.785543,129.303898,9.053,-6870.9,3494.9,-2273.4,0.1,0.1,0.1,0,47,393,470,1,True,3.0,-0.048152225367853685,-0.010594762124570112,0.0018111064120196,-0.012405868536589712
1396,2016-09-06 05:52:54.570000+00:00,35.807776,129.333179,14.262,-4222.6,5961.7,2935.7,0.1,0.1,0.1,7,21,193,184,1,True,4.0,0.7313356549904223,0.790284904323864,0.7901099822571963,0.00017492206666769317
1400,2016-09-08 19:48:42.119999+00:00,35.734261,129.295272,8.066,-7653.4,-2195.1,-3260.3,0.3,0.4,0.5,0,0,270,293,1,False,3.0,0.047329865928717574,0.1391592759341016,0.1523968931438796,-0.013237617209778008
1560,2016-09-12 12:04:20.480000+00:00,35.743636,129.256478,8.82,-11161.8,-1154.9,-2505.9,0.4,0.3,0.8,0,0,16,53,1,False,9.0,0.7798873329542473,0.839904934568569,0.8483181097449928,-0.008413175176423815
1567,2016-09-12 12:07:42.240000+00:00,35.733984,129.265145,15.431,-10378.5,-2225.8,4104.4,0.3,0.3,0.3,0,0,12,28,1,False,2.0,1.0767192833843113,1.1679529132972348,1.1742948384029497,-0.006341925105714852
1699,2016-09-12 13:21:34.530000+00:00,35.716728,129.284172,11.167,-8658.4,-4140.5,-159.2,0.3,1.0,0.7,0,0,65,67,1,False,11.0,1.3053809507972014,1.3285921710402944,1.3393017415921686,-0.01070957055187427
2605,2016-09-13 10:23:56.020000+00:00,35.725867,129.367928,11.451,-1081.4,-3126.5,124.8,0.0,0.1,0.1,74,77,886,898,1,True,12.0,0.8282231772154665,0.8605157009391651,0.8625846347833186,-0.00206893384415352
2613,2016-09-13 10:49:54.600000+00:00,35.726095,129.368359,11.559,-1042.4,-3101.2,232.6,0.1,0.1,0.2,47,13,518,572,1,True,9.0,0.8893746966393425,0.9125859168824355,0.9128235535072068,-0.00023763662477127578
2630,2016-09-13 11:49:04.200000+00:00,35.725891,129.367961,11.434,-1078.5,-3123.8,107.9,0.1,0.1,0.1,38,39,624,366,1,True,1.0,0.04413679677964044,-0.04489564300358742,-0.0275746807050935,-0.01732096229849392
2693,2016-09-13 14:08:29.050000+00:00,35.726017,129.367993,11.42,-1075.5,-3109.8,93.2,0.1,0.1,0.1,79,73,889,722,1,True,13.0,2.4633989205823026,2.4963729359481888,2.504734745728216,-0.008361809780027318
2702,2016-09-13 14:34:46.350000+00:00,35.725924,129.368408,11.482,-1038.0,-3120.1,155.8,0.0,0.1,0.1,62,54,885,843,1,True,2.0,-0.01820529811008964,-0.015565909543176888,-0.0123869530785963,-0.0031789564645805877
2889,2016-09-13 22:06:08.439999+00:00,35.729631,129.360205,12.279,-1780.0,-2708.9,952.3,0.2,0.1,0.2,0,0,373,310,1,False,2.0,0.06084401681715268,0.12677835689732114,0.0876312522180689,0.03914710467925224
2890,2016-09-13 22:06:41.039999+00:00,35.722538,129.354232,10.924,-2320.4,-3495.8,-402.5,0.3,0.2,0.3,4,4,821,797,1,True,4.0,0.2067946308738774,0.2526482173591618,0.2732486100292552,-0.020600392670093393
2894,2016-09-13 22:24:41.820000+00:00,35.781555,129.371232,14.361,-782.3,3052.4,3034.9,0.3,0.4,0.3,0,0,472,632,1,False,3.0,0.3374889703493946,0.31295713253571567,0.3202245847724194,-0.00726745223670372
3062,2016-09-14 10:26:16.920000+00:00,35.72642,129.368286,11.386,-1049.0,-3065.1,60.1,0.0,0.1,0.1,78,69,888,904,1,True,11.0,0.8205225962840119,0.8580800595272955,0.8579852759461275,9.47835811679898e-05
3098,2016-09-14 12:28:15.660000+00:00,35.726388,129.368302,11.431,-1047.5,-3068.7,104.8,0.1,0.1,0.1,66,61,841,803,1,True,5.0,0.2546986057612257,0.21345828454149982,0.219414483620668,-0.005956199079168195
3115,2016-09-14 13:27:53.590000+00:00,35.724264,129.372624,10.052,-656.7,-3304.3,-1274.3,0.2,0.2,0.5,0,0,338,385,1,False,8.0,0.3244820586724394,0.3623782134786633,0.3687591413799808,-0.006380927901317501
3182,2016-09-14 17:48:57.240000+00:00,35.722367,129.35411,10.937,-2331.5,-3514.7,-389.1,0.3,0.2,0.3,4,4,933,931,1,True,11.0,0.39482787319018375,0.4443513397980565,0.4398976230920008,0.00445371670605571
3195,2016-09-14 18:45:42.560000+00:00,35.726396,129.368254,11.389,-1052.0,-3067.8,62.5,0.0,0.1,0.1,62,55,852,675,1,True,4.0,-0.17530811393502965,-0.16164744441895884,-0.1524847108909693,-0.009162733527989547
3277,2016-09-15 01:33:11.339999+00:00,35.822868,129.26818,9.488,-10098.4,7636.3,-1838.2,0.4,0.3,0.3,0,0,0,65,1,False,2.0,-0.316416845720658,-0.2504825056404895,-0.3347733041917581,0.08429079855126859
3282,2016-09-15 02:06:03.790000+00:00,35.725793,129.367668,11.362,-1105.0,-3134.6,35.7,0.1,0.1,0.1,42,46,624,597,1,True,4.0,0.18122421182577597,0.20327692000104355,0.2104938880107527,-0.00721696800970914
3312,2016-09-15 05:47:20.030000+00:00,35.82974,129.282788,12.382,-8777.4,8398.8,1055.5,0.2,0.3,0.3,0,0,170,175,1,False,7.0,0.41799819244240455,0.4856654806840628,0.4992082139003834,-0.013542733216320602
3337,2016-09-15 08:31:07.660000+00:00,35.690955,129.373722,10.596,-557.4,-7000.1,-730.4,0.1,0.1,0.1,100,279,873,959,1,True,11.0,0.6759799135748938,0.7563209489984941,0.7518291696755792,0.004491779322914891
3340,2016-09-15 09:10:17.890000+00:00,35.690991,129.373348,10.523,-591.3,-6996.1,-803.2,0.0,0.1,0.0,6,165,793,843,1,True,5.0,0.2062734901071539,0.11724105032392604,0.1092624002872911,0.007978650036634935
3346,2016-09-15 09:54:02.990000+00:00,35.735213,129.262907,8.633,-10580.9,-2089.4,-2693.0,0.4,0.3,0.3,0,0,34,117,1,False,2.0,-0.20991594441952666,-0.1795316026763384,-0.1936047721452557,0.014073169468917318
3347,2016-09-15 09:56:10.660000+00:00,35.691028,129.373828,10.606,-547.8,-6992.0,-720.8,0.1,0.1,0.1,103,266,874,960,1,True,11.0,0.7286652282966095,0.8229764452136629,0.8122528884858431,0.010723556727819772
3383,2016-09-15 12:38:43.140000+00:00,35.690898,129.373779,10.605,-552.2,-7006.4,-721.0,0.1,0.1,0.1,95,286,948,991,1,True,12.0,1.151055647129533,1.21354998104133,1.218623144229807,-0.005073163188477059
3393,2016-09-15 13:52:29.899999+00:00,35.691081,129.374105,10.686,-522.8,-6986.1,-640.4,0.1,0.1,0.1,0,185,575,573,1,True,1.0,-0.14299318921236193,-0.10543572596907835,-0.0910499359793259,-0.014385789989752457
3408,2016-09-15 15:06:53.060000+00:00,35.725818,129.368123,11.382,-1063.7,-3131.9,55.2,0.1,0.1,0.1,19,33,640,750,1,True,4.0,0.0037862619812376597,0.028429966734195948,0.0312882795141819,-0.0028583127799859526
3437,2016-09-15 17:48:07.620000+00:00,35.691199,129.374382,10.573,-497.7,-6973.0,-753.2,0.0,0.1,0.0,20,129,438,434,1,True,1.0,-0.7666745172661371,-0.6723633003490838,-0.6577988238948405,-0.014564476454243303
3487,2016-09-15 21:31:22.079999+00:00,35.857597,129.25127,11.325,-11624.7,11489.6,-1.2,0.1,0.1,0.1,3,7,65,86,1,True,3.0,0.11943247747598629,0.12014853663616051,0.1424625096422275,-0.022313973006066995
3492,2016-09-15 21:54:06+00:00,35.857463,129.251156,11.376,-11635.0,11474.7,49.9,0.1,0.1,0.1,4,8,84,92,1,True,4.0,0.18146272947338393,0.22068061570199937,0.2285274844667236,-0.007846868764724235
3538,2016-09-16 04:00:33.130000+00:00,35.726359,129.368245,11.367,-1052.7,-3071.8,40.5,0.1,0.1,0.1,64,44,916,561,1,True,7.0,0.5318575070652249,0.5922482768575188,0.5843513646615833,0.007896912195935468
3564,2016-09-16 07:26:27.390000+00:00,35.724939,129.366553,11.565,-1205.8,-3229.4,238.8,0.1,0.1,0.1,22,17,540,520,1,True,6.0,1.053812444751821,1.1127616940852627,1.1163888874150882,-0.0036271933298255288
3631,2016-09-16 17:02:56.380000+00:00,35.726233,129.368075,11.403,-1068.2,-3085.8,76.3,0.1,0.1,0.1,60,58,912,738,1,True,12.0,1.3145610259118965,1.3518925489454756,1.349379767268834,0.0025127816766417066
3668,2016-09-17 00:00:52.259999+00:00,35.726595,129.3684,11.409,-1038.7,-3045.7,82.5,0.1,0.1,0.1,44,48,488,735,1,True,3.0,0.2830518474407644,0.32060931068404797,0.3245018088224182,-0.003892498138370226
3892,2016-09-19 12:16:51.490000+00:00,35.7264,129.368302,11.421,-1047.5,-3067.3,95.0,0.0,0.1,0.1,78,66,846,833,1,True,8.0,0.6672530103492285,0.6934394760663948,0.6982433690856752,-0.004803893019280414
3956,2016-09-20 07:28:45.210000+00:00,35.71182,129.406307,12.845,2390.5,-4685.0,1519.1,0.1,0.2,0.1,81,32,910,942,1,True,4.0,0.5924217595947596,0.568171743387683,0.5673351048395165,0.0008366385481664018
3988,2016-09-20 16:44:55.729999+00:00,35.736287,129.291772,10.597,-7969.8,-1970.2,-729.2,0.3,0.4,0.4,0,0,282,315,1,False,6.0,0.5048399100913215,0.5707742501714897,0.5835064869123782,-0.012732236740888414
4035,2016-09-21 04:00:29.300000+00:00,35.726518,129.368327,11.395,-1045.3,-3054.2,68.4,0.1,0.1,0.1,29,30,677,596,1,True,3.0,0.3619567024938668,0.27292426271063897,0.2746366961476125,-0.0017124334369735261
4056,2016-09-21 13:08:28.980000+00:00,35.691996,129.377311,11.286,-232.7,-6884.6,-39.9,0.1,0.1,0.2,0,0,688,469,1,False,1.0,-0.08171886561262331,-0.17075130539585118,-0.1573960507763829,-0.013355254619468265
4143,2016-09-22 21:43:47.439999+00:00,35.740198,129.398568,13.715,1690.1,-1536.4,2388.6,0.2,0.2,0.2,0,0,640,758,1,False,1.0,0.2719554481860704,0.18292300840284256,0.1726366057403207,0.01028640266252187
4260,2016-09-24 19:45:49.719999+00:00,35.72629,129.36827,11.365,-1050.5,-3079.5,38.6,0.1,0.1,0.1,40,32,622,536,1,True,6.0,0.20373847044935767,0.27333046778783837,0.2712713805889211,0.0020590871989172865
4307,2016-09-25 12:17:22.070000+00:00,35.743864,129.538835,9.413,14377.0,-1129.6,-1913.4,0.1,0.1,0.1,6,11,23,26,1,True,3.0,0.3548307590330071,0.39970353679291515,0.3913108764419669,0.008392660350948267
4315,2016-09-25 14:59:36.590000+00:00,35.645024,129.381071,11.447,107.5,-12096.4,121.1,0.2,0.2,0.2,0,0,78,91,1,False,3.0,-0.10202175317113182,-0.1081257584364608,-0.0961019866793862,-0.0120237717570746
4340,2016-09-26 02:21:04.879999+00:00,35.72922,129.404818,11.343,2255.5,-2754.5,16.7,0.7,0.4,0.4,6,2,773,753,1,True,2.0,0.8134338066018626,0.7767417433381598,0.7840553472133127,-0.0073136038751528964
4341,2016-09-26 02:38:05.309999+00:00,35.725004,129.426335,4.39,4202.0,-3222.2,-6936.2,0.2,0.3,0.4,2,1,171,121,1,True,9.0,0.824828086127773,0.8697008638876811,0.8979671636849693,-0.02826629979728823
4388,2016-09-26 23:16:17.399999+00:00,35.73044,129.406453,11.456,2403.5,-2619.0,129.9,0.1,0.1,0.2,24,27,1296,1295,1,True,12.0,1.7879819460308695,1.8183662877740578,1.819363127768924,-0.0009968399948661055
4390,2016-09-26 23:26:05.400000+00:00,35.731384,129.408105,11.425,2552.9,-2514.3,98.4,0.2,0.2,0.3,1,10,684,641,1,True,1.0,0.3963098373330378,0.30727739754981,0.318280744066329,-0.01100334651651902
4392,2016-09-26 23:55:44.340000+00:00,35.730098,129.407633,11.516,2510.2,-2656.9,189.7,0.3,0.3,0.4,0,11,723,863,1,True,1.0,0.1177597577529883,0.02872731796976044,0.0529379118600213,-0.02421059389026086
4423,2016-09-27 12:56:42.789999+00:00,35.777136,129.426742,6.679,4237.4,2562.1,-4647.4,0.2,0.2,0.2,0,0,76,18,1,False,1.0,0.2805347635653428,0.19150232378211493,0.2160239800330302,-0.024521656250915264
4433,2016-09-27 15:40:31.489999+00:00,35.730172,129.406291,11.439,2388.8,-2648.8,112.8,0.1,0.1,0.2,23,24,1296,1296,1,True,13.0,0.9216632166247589,0.9448744368678519,0.9516419508621474,-0.006767513994295538
4437,2016-09-27 18:03:36.500000+00:00,35.743408,129.46215,10.716,7441.0,-1180.2,-610.7,0.2,0.1,0.3,0,0,119,146,1,False,4.0,0.3826086474336695,0.4413698660137427,0.4414168500954252,-4.698408168252177e-05
4453,2016-09-28 01:48:01.399999+00:00,35.721806,129.422746,4.107,3877.4,-3577.0,-7219.0,0.2,0.2,0.4,1,4,138,79,1,True,10.0,0.9437559465142105,1.0292499854006198,0.9365292245950712,0.0927207608055487
4498,2016-09-29 06:44:53.600000+00:00,35.730343,129.406437,11.462,2402.0,-2629.8,136.1,0.1,0.1,0.2,21,18,1279,1233,1,True,8.0,0.7802495266327574,0.8636691047299425,0.858977062608259,0.004692042121683504
4513,2016-09-29 16:08:11.419999+00:00,35.807735,129.333138,14.285,-4226.3,5957.2,2959.1,0.1,0.1,0.1,13,21,227,222,1,True,13.0,1.545475738319736,1.590348516079644,1.5962718330549268,-0.005923316975282811
4598,2016-10-01 17:11:55.079999+00:00,35.693901,129.370711,10.948,-829.8,-6673.3,-378.3,0.2,0.2,0.2,0,3,478,645,1,True,3.0,-0.12378578669077367,-0.1525741780278527,-0.1430843320995798,-0.0094898459282729
4730,2016-10-06 15:29:46.240000+00:00,35.711121,129.401742,5.828,1977.5,-4762.6,-5498.9,0.2,0.3,0.2,0,3,209,172,1,True,2.0,0.021628705891688083,0.024268094458600835,0.0212774067741093,0.002990687684491535
4781,2016-10-08 23:07:38.799999+00:00,35.720158,129.362288,9.835,-1591.6,-3759.9,-1491.3,0.1,0.1,0.1,37,24,821,971,1,True,4.0,0.28222090198654004,0.2564834137165679,0.2763108371029972,-0.019827423386429288
4788,2016-10-09 04:43:26.329999+00:00,35.793465,129.389486,14.542,868.3,4373.9,3215.6,0.3,0.3,0.3,0,0,714,767,1,False,5.0,0.4770012332715947,0.48468590499155684,0.4996619923871945,-0.01497608739563766
4922,2016-10-14 16:44:14.679999+00:00,35.807007,129.34742,6.517,-2935.0,5876.4,-4808.9,0.6,0.7,0.9,0,0,51,38,1,False,5.0,0.3205918527714746,0.3368883241845111,0.3735106162538329,-0.03662229206932183
4964,2016-10-16 07:13:53.240000+00:00,35.735921,129.316309,10.279,-5750.5,-2010.9,-1047.3,0.3,0.4,0.3,0,0,308,365,1,False,3.0,0.18764089578709542,0.225198359030379,0.2456451518459665,-0.020446792815587506
4972,2016-10-16 14:24:40.149999+00:00,35.743323,129.412622,13.173,2961.2,-1189.6,1846.5,0.6,0.7,0.7,4,2,706,687,1,True,5.0,0.666823319878294,0.7043807831215773,0.7125147588938867,-0.008133975772309454
4993,2016-10-17 10:06:47.469999+00:00,35.722351,129.364543,10.011,-1387.7,-3516.5,-1315.0,0.1,0.2,0.1,36,69,1068,1157,1,True,4.0,0.39003866460988923,0.4559730046900575,0.4508756602409075,0.005097344449149999
5001,2016-10-17 16:00:43.729999+00:00,35.709705,129.348779,9.208,-2813.9,-4919.7,-2118.2,0.3,0.4,0.6,8,11,837,866,1,True,8.0,0.4148970359155233,0.5254007503084549,0.5211013697167447,0.0042993805917102
5010,2016-10-18 02:43:54.530000+00:00,35.807581,129.33313,14.318,-4227.1,5940.1,2991.7,0.1,0.1,0.1,14,20,223,212,1,True,5.0,0.9092114566520837,0.9242811068090233,0.9464342775538852,-0.022153170744861894
5021,2016-10-18 11:31:45.390000+00:00,35.750374,129.28068,12.3,-8972.4,-407.2,973.6,0.2,0.1,0.1,1,2,173,177,1,True,5.0,0.5604656615196391,0.6451850152662832,0.6441562549756339,0.0010287602906493554
5022,2016-10-18 11:36:45.579999+00:00,35.751599,129.281128,12.472,-8931.8,-271.3,1146.0,0.2,0.1,0.1,1,2,183,203,1,True,4.0,0.2769929755626658,0.24408236579259834,0.260347083567873,-0.016264717775274662
5047,2016-10-19 18:31:17.600000+00:00,35.687887,129.371598,10.107,-749.6,-7340.5,-1219.1,0.3,0.4,0.6,0,0,610,280,1,False,3.0,0.013267608959521837,0.05495787137741805,0.0567823531758256,-0.0018244817984075512
5051,2016-10-19 23:43:18.800000+00:00,35.6125,129.348039,8.981,-2882.6,-15705.0,-2345.4,0.2,0.1,0.3,0,0,23,26,1,False,1.0,0.31110040824401985,0.222067968460792,0.2450180277253456,-0.022950059264553596
5064,2016-10-20 14:39:59.630000+00:00,35.786442,129.307992,9.357,-6500.8,3594.6,-1969.2,0.1,0.1,0.1,13,43,578,499,1,True,7.0,0.6782581579612921,0.7158156212045753,0.7230481487521034,-0.0072325275475281225
5077,2016-10-22 04:48:33.130000+00:00,35.797437,129.413534,14.593,3042.6,4814.5,3266.9,0.1,0.1,0.1,6,193,1027,968,1,True,4.0,0.6689464004916619,0.7278956498251037,0.7249828874728992,0.002912762352204501
5080,2016-10-22 11:09:08.089999+00:00,35.691036,129.373966,10.494,-535.3,-6991.1,-832.5,0.1,0.1,0.1,45,80,729,822,1,True,1.0,0.3208347669761844,0.23180232719295654,0.2503317042238603,-0.018529377030903765
5082,2016-10-22 12:44:08.349999+00:00,35.695744,129.373454,10.35,-581.7,-6468.7,-976.8,0.2,0.2,0.2,1,5,606,620,1,True,4.0,0.3197391670535389,0.29400167878356676,0.3143599607537665,-0.020358281970199732
5093,2016-10-23 02:44:26.910000+00:00,35.699422,129.392228,9.828,1116.9,-6060.6,-1498.8,0.1,0.2,0.2,0,0,617,569,1,False,3.0,0.14812812352319638,0.18568558676647995,0.2022911045339043,-0.01660551776742436
5120,2016-10-25 06:58:38.829999+00:00,35.764164,129.37592,13.868,-358.4,1122.8,2541.7,0.2,0.3,0.2,0,0,556,746,1,False,1.0,1.126796258179922,1.1187347298053234,1.1068289082012326,0.011905821604090816
5124,2016-10-25 10:57:37.880000+00:00,35.691231,129.373853,10.629,-545.6,-6969.4,-697.3,0.1,0.1,0.1,71,193,938,977,1,True,13.0,2.318878984847894,2.3564364480911775,2.360000496290875,-0.003564048199697467
5125,2016-10-25 10:58:47.259999+00:00,35.690861,129.372729,10.477,-647.2,-7010.5,-849.6,0.1,0.1,0.0,1,190,542,596,1,True,3.0,0.6747062723162054,0.5856738325329776,0.5860541488448787,-0.0003803163119011632
5126,2016-10-25 10:59:12.189999+00:00,35.689823,129.372542,10.386,-664.2,-7125.6,-940.5,0.0,0.1,0.1,0,131,590,538,1,True,2.0,0.1467792472116657,0.14941863577857845,0.1507538338006509,-0.0013351980220724646
5127,2016-10-25 11:00:30.320000+00:00,35.691223,129.373283,10.584,-597.2,-6970.3,-742.6,0.1,0.1,0.1,71,257,895,935,1,True,7.0,0.7426779627117268,0.7658891829548198,0.7745478058134803,-0.00865862285866048
5129,2016-10-25 17:57:48.740000+00:00,35.689884,129.373226,10.333,-602.3,-7118.9,-993.7,0.1,0.1,0.0,21,118,595,471,1,True,2.0,-0.13193372601913422,-0.12929433745222146,-0.1135226425249542,-0.015771694927267266
5170,2016-10-28 09:17:26.910000+00:00,35.69139,129.374064,10.611,-526.5,-6951.8,-715.3,0.1,0.1,0.1,31,187,612,709,1,True,3.0,-0.020184256805428902,0.02923351921814933,0.0516515782807967,-0.02241805906264737
5200,2016-10-31 19:24:25.399999+00:00,35.691581,129.374585,10.627,-479.3,-6930.6,-699.4,0.0,0.1,0.0,26,164,639,894,1,True,5.0,0.22466779494020384,0.2695405727001119,0.2680408939976221,0.0014996787024897928
5202,2016-10-31 22:18:58.920000+00:00,35.818799,129.380949,11.367,96.4,7184.8,40.2,0.3,0.4,0.4,2,3,588,506,1,True,3.0,0.5056902041344695,0.42222861639163667,0.4366467088051743,-0.014418092413537642
5203,2016-10-31 23:31:14.720000+00:00,35.818958,129.382788,10.956,262.7,7202.4,-370.4,0.1,0.1,0.1,11,19,651,640,1,True,2.0,0.61538484650397,0.6180242350708827,0.6391742076334774,-0.021149972562594765
5204,2016-10-31 23:32:01.120000+00:00,35.818384,129.381348,11.694,132.4,7138.7,367.7,0.5,0.7,0.5,0,2,516,573,1,True,1.0,0.5936619746500749,0.504629534866847,0.5216437804018799,-0.017014245535032835
5223,2016-11-02 14:29:05.589999+00:00,35.793742,129.368433,11.03,-1035.3,4404.6,-296.6,0.2,0.2,0.2,0,3,797,817,1,True,3.0,0.1620063171521786,0.1995637803954622,0.2024022188566638,-0.0028384384612016034
5225,2016-11-02 17:52:23.500000+00:00,35.691606,129.37443,10.632,-493.3,-6927.9,-694.6,0.1,0.1,0.1,45,202,854,930,1,True,3.0,0.2777919940285336,0.3153494572718172,0.3098734837278373,0.005475973543979884
5228,2016-11-02 21:09:19.480000+00:00,35.800903,129.3684,9.802,-1038.2,5199.2,-1524.8,0.2,0.3,0.3,0,0,505,448,1,False,1.0,0.4731737118023194,0.38414127201909154,0.3945678028541337,-0.010426530835042136
5231,2016-11-03 00:04:01.710000+00:00,35.786991,129.305387,9.083,-6736.2,3655.6,-2243.2,0.1,0.1,0.1,7,35,395,575,1,True,3.0,0.23759451128198505,0.3319057281990384,0.3533526442962322,-0.02144691609719379
5242,2016-11-03 11:45:06.019999+00:00,35.690877,129.373478,10.502,-579.5,-7008.7,-824.1,0.0,0.1,0.0,30,142,854,907,1,True,3.0,0.3364129263858928,0.43072414330294617,0.4538618984631288,-0.023137755160182627
5244,2016-11-03 13:49:12.480000+00:00,35.782414,129.372876,12.134,-633.6,3147.7,807.9,0.5,0.5,0.5,0,4,843,859,1,True,4.0,0.2836393896402081,0.3705974401692018,0.3665095617606644,0.004087878408537415
