event_idx,event_time,year,n_used,ml_ufraw,ml_ufcorr
12262,2022-01-12 03:06:54.590000+00:00,2022,4,0.41546676479722,0.42523277495097184
12264,2022-01-14 02:57:22.860000+00:00,2022,1,1.5420877117123568,1.498679421263543
12277,2022-01-18 05:25:40.200000+00:00,2022,9,0.6524536328178483,0.731972090114668
12279,2022-01-18 09:48:36.040000+00:00,2022,11,0.5847209954432813,0.6812349065895622
12280,2022-01-18 13:13:57.520000+00:00,2022,7,0.3541562164583887,0.45660298351833734
12282,2022-01-19 07:49:41.570000+00:00,2022,8,0.6126089362312506,0.8351468503527748
12286,2022-01-19 22:18:41.520000+00:00,2022,4,0.9484708407571001,1.0758439130120716
12293,2022-01-23 10:57:02.340000+00:00,2022,4,-0.10190270834438306,0.06407693803068011
12296,2022-01-26 07:12:15.190000+00:00,2022,5,0.6875599426428793,0.8376190181689709
12301,2022-01-29 08:01:39.810000+00:00,2022,3,0.760238418000446,0.8811130857789709
12310,2022-02-04 08:45:13.550000+00:00,2022,4,0.5847654916557754,0.6493495477127011
12319,2022-02-09 17:56:28.500000+00:00,2022,2,0.30204228483463735,0.1901967225709568
12321,2022-02-10 02:55:00.990000+00:00,2022,2,0.6829741152653039,0.8649192865803776
12325,2022-02-11 06:48:16.250000+00:00,2022,6,0.4381437973043213,0.5497932589050323
12331,2022-02-12 12:29:45.440000+00:00,2022,1,-0.1662151305015848,0.24108350257737646
12336,2022-02-15 03:10:24.240000+00:00,2022,5,0.7986764239227757,0.8269607018251429
12353,2022-02-21 06:26:42.200000+00:00,2022,5,1.7494246495753472,1.0871808885783394
12356,2022-02-22 13:02:34.620000+00:00,2022,6,0.39611941660811206,0.49065436199854895
12361,2022-02-25 06:12:11.080000+00:00,2022,8,0.6723689782482682,0.8032175973763389
12364,2022-02-27 03:01:48.930000+00:00,2022,23,1.0036848926974322,1.0457556268341268
12365,2022-02-27 03:08:21.330000+00:00,2022,4,0.8291698187527335,0.7161246664566284
12366,2022-02-27 07:05:24.240000+00:00,2022,8,0.5494490677216483,0.6646968235707609
12367,2022-02-27 10:19:16.370000+00:00,2022,18,0.6453570231042994,0.7514533267685366
12368,2022-02-27 10:20:30.260000+00:00,2022,5,0.3356471340201146,0.43216104516639553
12377,2022-03-03 19:16:52.910000+00:00,2022,4,0.09262349648649146,0.21113957413994233
12378,2022-03-04 21:27:22.290000+00:00,2022,4,1.4043905502219682,0.8683027005253786
12381,2022-03-06 04:55:48.670000+00:00,2022,2,0.647744511195148,0.5549434202260213
12383,2022-03-07 00:55:47.540000+00:00,2022,1,-0.0643399986455435,0.34295863443341773
12392,2022-03-09 13:48:16.950000+00:00,2022,6,0.17229667873664495,0.3035420514309828
12393,2022-03-10 05:39:07.950000+00:00,2022,5,0.58968334705398,0.6738264548690978
12395,2022-03-10 07:13:18.920000+00:00,2022,18,1.2106690671030658,1.1216085129767532
12400,2022-03-11 05:22:34.710000+00:00,2022,3,0.9333915096398592,0.8918706737706571
12411,2022-03-15 20:24:25.240000+00:00,2022,3,0.0235442003933048,0.30925777845465696
12420,2022-03-21 20:32:14.120000+00:00,2022,2,0.43923016292567574,0.3179974251155062
12422,2022-03-21 22:06:21.370000+00:00,2022,3,1.6045441878259097,0.9423004268289019
12423,2022-03-22 05:15:17.060000+00:00,2022,3,0.4754729617222919,0.5175436958589881
12424,2022-03-22 07:33:33.880000+00:00,2022,1,-0.3342781610159191,0.07302047206304213
12427,2022-03-23 16:03:55.320000+00:00,2022,3,0.8891855274320983,0.9116038892217361
12428,2022-03-23 17:53:26.370000+00:00,2022,1,0.6003348331904896,-0.03065492441583273
12436,2022-03-25 19:02:25.970000+00:00,2022,5,0.2383423144140366,0.4276438868907787
12446,2022-03-28 06:33:18.260000+00:00,2022,9,0.5680560631252709,0.6812445284058711
12461,2022-04-03 03:55:29.590000+00:00,2022,3,0.4505221011729949,0.492592835309691
12462,2022-04-03 05:19:19.450000+00:00,2022,45,2.163110366096802,2.1306401438483644
12463,2022-04-03 17:57:04.100000+00:00,2022,2,0.13438060384313955,0.15335355870566736
12469,2022-04-07 21:07:08.700000+00:00,2022,1,-0.230521845523326,0.17677678755563525
12471,2022-04-08 19:54:00.470000+00:00,2022,37,1.252461492448638,1.2225267086766536
12483,2022-04-14 11:05:31.660000+00:00,2022,9,0.8443178034631464,0.7431785860492983
12484,2022-04-14 11:05:41.020000+00:00,2022,13,0.7500684134116797,0.8433648185483718
12488,2022-04-17 00:39:44.580000+00:00,2022,10,0.46881602987304527,0.5787500829864809
12495,2022-04-19 06:45:07.130000+00:00,2022,7,0.9103495982126468,1.019123072124448
12499,2022-04-21 06:13:54.850000+00:00,2022,6,0.7855758506943331,1.054582949684993
12505,2022-04-23 05:07:41.240000+00:00,2022,2,0.24499369372943786,0.5648069016290711
12510,2022-04-25 07:35:59.360000+00:00,2022,4,0.5855703939043003,0.6583532460065535
12514,2022-04-29 19:19:34.350000+00:00,2022,2,0.8023607783130214,0.802081408098424
12515,2022-04-30 05:15:35.320000+00:00,2022,14,0.842775844082901,0.8345400526885982
12516,2022-04-30 17:23:47.310000+00:00,2022,13,0.6134284746179111,0.7033779790228756
12530,2022-05-08 01:49:15.950000+00:00,2022,2,0.05460444913059435,0.17789094246678058
12532,2022-05-08 08:59:27.920000+00:00,2022,2,0.7157571805066962,0.3481332768643733
12539,2022-05-10 23:13:15.140000+00:00,2022,3,1.610150744167824,0.8825407742489683
12543,2022-05-14 05:21:47.250000+00:00,2022,3,0.3430015043632524,0.49306057988934393
12553,2022-05-19 05:51:19.710000+00:00,2022,10,0.679424002380029,0.7923714845821397
12555,2022-05-19 14:58:36.070000+00:00,2022,2,1.1939329052846048,0.8075110530610184
12560,2022-05-20 22:08:53.150000+00:00,2022,13,0.6810933927905174,0.8090593048791903
12563,2022-05-22 01:35:55.180000+00:00,2022,2,1.2172458522141265,0.8355543630086986
12568,2022-05-22 18:52:52.350000+00:00,2022,2,1.172242945980355,0.6812240901959601
12569,2022-05-22 19:16:56.180000+00:00,2022,10,0.2515081694046966,0.3856690384974124
12571,2022-05-23 13:27:27.770000+00:00,2022,1,1.2045552351544015,0.5735654775480792
12578,2022-05-25 13:08:19.640000+00:00,2022,3,0.028190242007521,0.13063700906746964
12579,2022-05-25 13:13:10.240000+00:00,2022,2,-0.3181959244773813,-0.0662896523647602
12583,2022-05-26 15:00:14.610000+00:00,2022,4,0.6809327085042528,0.38648028343000806
12584,2022-05-26 16:31:22.830000+00:00,2022,1,0.6714878670475151,0.6591355751031593
12589,2022-05-29 12:51:07.130000+00:00,2022,6,0.17333828000636436,0.2553750820575804
12590,2022-05-29 12:53:48.490000+00:00,2022,8,0.3950801168908791,0.44977562300495666
12591,2022-05-29 13:02:22.270000+00:00,2022,4,0.1680318364368076,0.26409674126820143
12593,2022-05-30 02:50:18.380000+00:00,2022,2,-0.004784787934173244,0.06208001835430726
12594,2022-05-30 02:55:12.060000+00:00,2022,4,1.1559681293660866,0.8310223492997686
12595,2022-05-30 03:00:34.650000+00:00,2022,5,0.8692665705049509,0.7968684227487994
12596,2022-05-30 03:23:52.650000+00:00,2022,30,1.35177127116466,1.3226419591524592
12598,2022-05-30 10:40:23.700000+00:00,2022,4,0.40828421678982363,0.5356212293624488
12599,2022-05-30 13:29:17.590000+00:00,2022,5,0.6334445244057472,0.5995163647058773
12608,2022-06-02 19:54:31.910000+00:00,2022,8,0.760865567443196,0.7204185684731409
12609,2022-06-02 20:11:58.310000+00:00,2022,3,1.1504858424468494,0.8831307262223282
12610,2022-06-04 07:14:51.280000+00:00,2022,9,0.5166715349229076,0.6121157963913826
12613,2022-06-05 09:48:35.850000+00:00,2022,4,0.1480804413872706,0.3005939226058912
12615,2022-06-05 21:36:44.070000+00:00,2022,5,0.6709136571678267,0.3758414185872624
12619,2022-06-08 04:15:58.220000+00:00,2022,30,1.1638551931969983,1.1312996853137118
12620,2022-06-08 17:07:07.160000+00:00,2022,2,-0.4975023117298487,-0.2188234574273223
12628,2022-06-11 22:25:25.310000+00:00,2022,3,0.1301461373382426,0.20966459463506232
12631,2022-06-13 08:04:34.990000+00:00,2022,4,0.23524747452078854,0.302112280809269
12637,2022-06-16 23:36:24.040000+00:00,2022,4,0.8166686800700844,0.85873941420678
12639,2022-06-17 12:22:03.810000+00:00,2022,34,1.33899371928625,1.1880100847897868
12640,2022-06-18 01:14:34.050000+00:00,2022,5,0.4998311089100995,0.6438971351803435
12645,2022-06-18 21:54:31.800000+00:00,2022,5,0.0343842453475504,0.2991982039963986
12653,2022-06-21 04:02:21.530000+00:00,2022,6,0.6172818155458777,0.7279585852307471
12655,2022-06-21 06:54:15.320000+00:00,2022,15,0.7597385293023629,0.8435804705679097
12656,2022-06-21 16:09:33.200000+00:00,2022,11,0.4619917038608616,0.5644384709208102
12657,2022-06-21 17:18:04.520000+00:00,2022,1,-0.5606867055177003,-0.15338807243873903
12661,2022-06-22 11:34:12.830000+00:00,2022,2,0.6411980827366036,0.40595919313510576
12665,2022-06-26 10:54:03.510000+00:00,2022,4,0.32214730541166814,0.3914396280531567
12666,2022-06-26 19:26:32.650000+00:00,2022,8,0.42976096180394185,0.4794623638582152
12667,2022-06-26 21:05:12.740000+00:00,2022,22,0.9840198240442348,0.958789755640994
12671,2022-06-28 14:35:43.990000+00:00,2022,1,1.0480342953755026,0.41704453776918027
12697,2022-06-29 18:52:30.950000+00:00,2022,16,0.880051427685113,0.7196548665189364
12706,2022-07-03 12:38:07.950000+00:00,2022,6,0.3054231047610798,0.3725817252931319
12707,2022-07-03 21:38:41.290000+00:00,2022,2,0.14996871125794695,0.4048414113274019
12710,2022-07-05 11:21:47.810000+00:00,2022,14,0.6545582100682997,0.7537878414453939
12713,2022-07-07 21:06:51.960000+00:00,2022,3,1.364068910609566,0.5867503691882241
12714,2022-07-07 23:50:41.340000+00:00,2022,4,0.6038007989920712,0.6795123693028652
12717,2022-07-09 04:31:02.370000+00:00,2022,2,0.8302131779096023,0.702740613950579
12741,2022-07-21 18:53:20.720000+00:00,2022,1,-0.2399121737465321,0.16738645933242915
12749,2022-07-25 19:30:05.190000+00:00,2022,9,0.228092166712488,0.2855182729346175
12750,2022-07-25 19:51:01.340000+00:00,2022,11,0.4740220680549016,0.5160928021915973
12751,2022-07-25 20:13:22.530000+00:00,2022,3,0.5186299205382332,0.4847017608383633
12752,2022-07-25 22:18:22.920000+00:00,2022,3,1.925601841503838,1.2946120838975157
12760,2022-07-28 17:40:07.610000+00:00,2022,1,0.1693508336945066,0.21142156783120272
12768,2022-08-02 20:49:57.410000+00:00,2022,13,0.4550829250102501,0.5324321275870717
12769,2022-08-02 20:55:20.050000+00:00,2022,3,1.249336423234758,0.472017881813416
12770,2022-08-02 21:08:41.520000+00:00,2022,2,0.5287958663421233,0.1883935512045928
12772,2022-08-03 15:13:28.120000+00:00,2022,5,0.4585850449147206,0.5550989560610016
12773,2022-08-03 15:15:22.030000+00:00,2022,2,0.11007628722707563,0.2744971341603687
12781,2022-08-04 16:24:52.440000+00:00,2022,10,0.4145232954844988,0.4878669746110045
12802,2022-08-13 20:27:08.900000+00:00,2022,1,0.1215702985842077,0.2628655049958629
12806,2022-08-15 19:13:29.750000+00:00,2022,3,0.2570996740904394,0.3536135852367203
12813,2022-08-18 19:32:04.600000+00:00,2022,5,0.2084698217682281,0.31091658882817674
12814,2022-08-19 05:01:14.010000+00:00,2022,6,0.27610337151129855,0.39053615424389954
12815,2022-08-19 10:38:18.930000+00:00,2022,8,0.5549199784328552,0.6554203801191123
12824,2022-08-24 13:49:39.420000+00:00,2022,2,-0.336003881494126,-0.0840976093815049
12826,2022-08-25 04:27:20.490000+00:00,2022,1,0.4252549186048917,0.5665501250165469
12830,2022-08-27 00:23:51.280000+00:00,2022,1,1.7375920457404588,1.075348284743451
12833,2022-08-28 04:59:03.280000+00:00,2022,34,1.2875610459488676,1.1966135136741163
12841,2022-09-01 01:28:01.960000+00:00,2022,5,0.6436630449260172,0.742587239202313
12842,2022-09-01 02:13:05.980000+00:00,2022,1,0.1499519672493541,0.19202270138605024
12844,2022-09-01 12:09:08.550000+00:00,2022,1,-0.6334188274547716,-0.22612019437581038
12847,2022-09-02 18:47:33.820000+00:00,2022,1,-0.434639087707819,-0.027340454628857758
12848,2022-09-02 19:15:47.940000+00:00,2022,3,0.3262938516920497,0.3973934937842458
12851,2022-09-04 15:46:23.650000+00:00,2022,9,0.3317591137146627,0.41825357214887315
12859,2022-09-08 11:52:20.930000+00:00,2022,2,0.33256417769096847,0.42965365135535927
12862,2022-09-09 14:39:48.920000+00:00,2022,6,0.1073854267456324,0.24733746105138127
12864,2022-09-10 11:14:41.820000+00:00,2022,6,0.0626103052660853,0.1620906443692001
12875,2022-09-12 13:04:30.770000+00:00,2022,11,0.3555792643072388,0.4565252435985003
12878,2022-09-13 13:26:51.540000+00:00,2022,2,-0.03670408431946585,0.21520218779315525
12882,2022-09-14 16:26:43.790000+00:00,2022,10,0.6179415861622938,0.7150472832913458
12884,2022-09-15 01:40:29.530000+00:00,2022,2,0.6932378860992086,0.7747105870568191
12885,2022-09-15 16:07:11.550000+00:00,2022,7,0.2778836180253903,0.31995435216208595
12891,2022-09-18 14:01:37.100000+00:00,2022,3,0.2068870782245959,0.38754761624426565
12896,2022-09-22 06:18:14.160000+00:00,2022,3,0.7076940166131591,1.106677984770905
12897,2022-09-22 10:06:15.800000+00:00,2022,4,0.6621709993788334,0.5193986695456216
12898,2022-09-22 14:23:30.620000+00:00,2022,3,0.3294536652319688,0.27620908060237326
12909,2022-09-27 16:33:35.910000+00:00,2022,12,0.6475390336008924,0.6662354097167354
12910,2022-09-27 16:34:45.640000+00:00,2022,3,0.6957046672365461,0.3263519438826405
12911,2022-09-27 16:35:05.420000+00:00,2022,3,0.2135647782212262,0.36362385374731776
12912,2022-09-28 06:32:14.760000+00:00,2022,4,0.24667401304315226,0.3189327636414746
12919,2022-09-30 14:27:33.310000+00:00,2022,3,0.0724492693844127,0.30694046328089813
12924,2022-10-01 02:59:55.240000+00:00,2022,8,0.3852040517973486,0.585667830740356
12926,2022-10-01 06:07:07.960000+00:00,2022,5,0.8627322618665145,0.9048029960032102
12929,2022-10-02 21:25:13.490000+00:00,2022,11,0.4955689240483576,0.4935325253777778
12943,2022-10-13 11:07:22.570000+00:00,2022,14,0.7128045408101958,0.7099688518957901
12947,2022-10-14 16:50:42.910000+00:00,2022,11,0.3283214208113569,0.4932486619486752
12948,2022-10-15 11:19:22.630000+00:00,2022,4,1.1722775263943583,0.46370047997710256
12949,2022-10-15 11:21:36.890000+00:00,2022,2,0.6240480443606587,0.2866121571799621
12956,2022-10-17 10:31:25.250000+00:00,2022,10,0.6474353490477751,0.7006176726728077
12957,2022-10-17 12:08:29.740000+00:00,2022,3,0.0893337696721483,0.35107185621555553
12961,2022-10-18 02:56:20.640000+00:00,2022,3,0.5242896386074136,0.6208035497536946
12962,2022-10-18 15:57:08.970000+00:00,2022,3,0.4482903509242744,0.20380496318149674
12965,2022-10-19 15:07:46.310000+00:00,2022,1,0.9989379027009472,0.3366941417039394
12973,2022-10-20 18:23:36.840000+00:00,2022,33,1.045533556130123,1.0276481035116591
12976,2022-10-20 22:09:24.380000+00:00,2022,2,1.6211202921697345,0.9935480041626232
12978,2022-10-21 10:37:47.790000+00:00,2022,6,0.359049882619742,0.4425050637998184
12980,2022-10-21 16:21:41.400000+00:00,2022,1,-0.0628188834501508,0.033695027696130156
12983,2022-10-23 02:44:35.420000+00:00,2022,4,1.3042541457513788,0.730658594189163
12989,2022-10-27 15:12:26.520000+00:00,2022,5,0.4215629476873832,0.4636336818240793
12990,2022-10-27 15:19:38.640000+00:00,2022,2,-0.10754155184656256,0.21227165605307063
12996,2022-10-30 17:12:30.430000+00:00,2022,1,0.8983856704938185,1.1307134532141236
13002,2022-11-01 14:13:54.850000+00:00,2022,3,0.6893483155009539,0.655420155801084
13003,2022-11-01 18:08:12.410000+00:00,2022,2,-0.3750682830711749,-0.2643915133863055
13006,2022-11-02 04:49:11.180000+00:00,2022,1,0.0016830723442204,0.40898170542318163
13008,2022-11-02 09:21:19.920000+00:00,2022,2,0.4221344235880987,0.44110737845062653
13013,2022-11-05 01:10:03.940000+00:00,2022,5,0.6612778494795324,0.763724616539481
13014,2022-11-05 12:10:46.880000+00:00,2022,2,-0.01477928454189606,0.23712698757072503
13024,2022-11-08 15:01:53.880000+00:00,2022,1,0.3510033052524164,0.501062380778508
13025,2022-11-08 22:37:42.590000+00:00,2022,4,0.8253501601145492,0.5516914892948733
13027,2022-11-09 09:24:05.050000+00:00,2022,4,0.6587461974815493,0.40418992176556323
13028,2022-11-09 12:00:40.740000+00:00,2022,6,0.35358552835517587,0.44807300896312374
13029,2022-11-09 21:20:53.390000+00:00,2022,1,0.3396001999520563,0.3816709340887524
13034,2022-11-12 18:34:29.350000+00:00,2022,1,0.3553013790318511,0.43481983632867083
13035,2022-11-12 18:58:57.210000+00:00,2022,2,0.3007255401691864,0.38874172439073673
13036,2022-11-12 20:38:11.530000+00:00,2022,2,0.2871519092732171,0.37516809349476743
13037,2022-11-12 21:28:12.240000+00:00,2022,2,0.2425056558208547,0.33052184004240504
13038,2022-11-12 21:53:21.120000+00:00,2022,3,0.2944174846045211,0.37393594190134083
13041,2022-11-14 00:08:07.180000+00:00,2022,3,1.7486678387041188,1.2128188388326575
13042,2022-11-14 05:11:57.700000+00:00,2022,7,0.6336678930912154,0.7585075213146732
13056,2022-11-19 10:02:58.780000+00:00,2022,1,0.115872057515048,0.19539051481186775
13059,2022-11-21 01:52:36.260000+00:00,2022,2,0.9353472411253426,1.0725464995538432
13068,2022-11-24 05:50:00.450000+00:00,2022,3,1.6291726056149485,0.9186046408663424
13078,2022-11-27 10:46:32.320000+00:00,2022,5,0.8069788316834159,0.7270864250240456
13084,2022-11-29 03:15:00.220000+00:00,2022,3,0.980413995339239,0.8599517590746888
13089,2022-12-01 19:19:19.890000+00:00,2022,2,-0.026250507198709916,0.22565576491391118
13092,2022-12-02 18:31:08.310000+00:00,2022,4,0.1666187817909511,0.33216611971488835
13101,2022-12-09 07:45:13.210000+00:00,2022,4,0.6666633287196302,0.9453421830221566
13102,2022-12-09 08:00:34.700000+00:00,2022,7,0.5474310853592914,0.77625370778724
13105,2022-12-10 19:15:13.730000+00:00,2022,35,1.16528055071555,1.0239720565469532
13112,2022-12-16 06:12:11.220000+00:00,2022,5,0.644062461120902,0.732043515741793
13113,2022-12-17 01:55:13.700000+00:00,2022,31,1.4431965920070275,1.5131680791275943
13116,2022-12-21 07:59:51.680000+00:00,2022,3,0.4183845471435883,0.5148984582898692
13117,2022-12-21 16:53:24.910000+00:00,2022,1,-0.524849578793273,-0.11755094571431174
13121,2022-12-23 18:09:35.860000+00:00,2022,4,0.1318440103233803,0.27742447048616703
13123,2022-12-24 11:05:27.790000+00:00,2022,35,1.1964219423788858,1.2455116591531852
13124,2022-12-25 09:00:15.910000+00:00,2022,10,0.4148152866575081,0.45688602079420343
13132,2022-12-27 21:31:54.840000+00:00,2022,6,0.53588055099052,0.39946114488670764
13134,2022-12-28 23:10:01.830000+00:00,2022,6,0.36602683768584965,0.46820588044598843
13135,2022-12-29 01:10:08.520000+00:00,2022,1,0.1133956634550181,0.5206942965339794
13142,2022-12-30 23:37:07+00:00,2022,11,0.5928902917950256,0.6759591182630639
13145,2023-01-01 21:24:50.970000+00:00,2023,2,-0.6094045479860026,-0.3380429492812657
13147,2023-01-02 11:06:40.360000+00:00,2023,2,0.45293539229447444,0.38866020889822445
13151,2023-01-04 20:35:30.730000+00:00,2023,6,0.41844182001031355,0.5292328690351311
13153,2023-01-04 23:49:16.800000+00:00,2023,5,1.0629450372562728,1.0457685271036854
13158,2023-01-05 19:40:07.380000+00:00,2023,3,0.7051943957814055,0.6282125049426283
13159,2023-01-05 19:42:25.360000+00:00,2023,1,0.7750461844272702,0.698064293588493
13161,2023-01-07 00:50:24.900000+00:00,2023,1,0.780455387247972,0.7034734964091948
13162,2023-01-07 18:44:05.500000+00:00,2023,2,-0.2095558663676411,0.04235040574498001
13165,2023-01-08 15:49:04.170000+00:00,2023,5,0.2893791854120364,0.29833326599581683
13170,2023-01-09 22:46:19.130000+00:00,2023,3,1.8330917081856488,1.2972427083141875
13175,2023-01-12 19:07:46.790000+00:00,2023,1,0.4951076931752041,0.5371784273118998
13176,2023-01-13 09:10:34.700000+00:00,2023,17,0.8344800425821246,0.9492121530710336
13186,2023-01-23 08:17:43.140000+00:00,2023,4,-0.04064518195093135,0.19607217887228678
13198,2023-01-29 14:07:13.560000+00:00,2023,30,0.9410958280844193,0.9911253969407243
13213,2023-02-03 07:23:08.960000+00:00,2023,3,1.0045720836278111,0.7299502175952615
13215,2023-02-05 09:07:05.440000+00:00,2023,2,0.6660797315922641,0.4731847694195792
13216,2023-02-05 10:56:22.340000+00:00,2023,2,-0.5162375485722952,-0.26433127645967414
13217,2023-02-05 14:59:31.080000+00:00,2023,2,0.5098393371500904,0.3958105786789653
13218,2023-02-06 02:54:52.940000+00:00,2023,15,1.0741466496552274,0.9116174210537715
13220,2023-02-06 09:26:34.590000+00:00,2023,9,0.4841700122025101,0.6026805475406252
13234,2023-02-13 10:33:10.270000+00:00,2023,9,0.571136687015483,0.5969074309491553
13238,2023-02-14 02:54:12.750000+00:00,2023,27,1.1194459694372436,1.1145114292266118
13244,2023-02-17 14:53:20.910000+00:00,2023,2,0.5942386986538947,0.8054138535626287
13248,2023-02-22 14:14:31.480000+00:00,2023,1,0.4294825751911435,0.6618103579114487
13249,2023-02-22 19:34:54.690000+00:00,2023,1,-0.4490079576280767,-0.04170932454911547
13252,2023-02-24 07:38:12.450000+00:00,2023,3,0.2143774968072802,0.3905607508764945
13262,2023-02-28 18:24:43.170000+00:00,2023,9,0.3521257217901088,0.45194183134605315
13266,2023-03-02 17:43:19.220000+00:00,2023,2,0.14993754300408968,0.219229865645578
13272,2023-03-04 16:40:38.670000+00:00,2023,2,0.1664841428463685,0.198759819701906
13280,2023-03-08 08:25:26.870000+00:00,2023,6,0.9154371015608133,0.8973736240926108
13289,2023-03-12 20:43:16.830000+00:00,2023,1,-0.2011102146578891,0.20618841842107213
13293,2023-03-14 21:31:54.460000+00:00,2023,4,0.4313289770602531,0.5308093161633678
13296,2023-03-16 08:47:21.590000+00:00,2023,3,0.2846785210535978,0.43473759657968936
13315,2023-03-24 16:01:11.330000+00:00,2023,4,0.19115285584960423,0.44305912796222535
13318,2023-03-26 12:22:37.920000+00:00,2023,14,0.6630742787559444,0.7411279240511964
13320,2023-03-27 07:26:43.050000+00:00,2023,2,0.962895852776373,0.8271311044435492
13322,2023-03-28 12:09:34.280000+00:00,2023,43,1.3452230853293354,1.3155243508522612
13335,2023-03-29 21:47:20.680000+00:00,2023,4,0.5543389171422333,0.6460218874164088
13338,2023-03-30 10:26:18.350000+00:00,2023,28,0.9073627752731017,0.9598142992710301
13339,2023-03-30 10:42:49.780000+00:00,2023,1,0.1554882856962269,0.19755901983292304
13342,2023-03-31 17:31:31.890000+00:00,2023,2,0.22191079184772267,0.1100652295840421
13343,2023-03-31 18:16:53.440000+00:00,2023,11,0.3793028188627738,0.4165185202934538
13344,2023-03-31 18:18:11.300000+00:00,2023,2,0.4100034238671355,0.5751617949872275
13345,2023-03-31 18:20:23.950000+00:00,2023,2,0.43664777418122913,0.3248022119175486
13346,2023-03-31 18:39:39.840000+00:00,2023,26,0.8695352250803623,0.9453915254355463
13347,2023-03-31 18:55:42.810000+00:00,2023,2,0.40774837279473464,0.22770269726660966
13348,2023-03-31 19:08:11.090000+00:00,2023,5,0.096011349123521,0.24287152574378895
13349,2023-03-31 19:14:58.830000+00:00,2023,10,0.35435059783501144,0.43988624281849187
13350,2023-03-31 19:28:38.290000+00:00,2023,2,0.44313983812337787,0.26309416259525287
13352,2023-03-31 19:37:16.490000+00:00,2023,10,0.3686113506253794,0.47487714818204113
13357,2023-04-03 13:48:43.210000+00:00,2023,47,1.940304990185403,1.9274147769654633
13362,2023-04-04 15:00:28.340000+00:00,2023,8,0.23544345152019525,0.3099444991309769
13364,2023-04-06 14:57:49.540000+00:00,2023,5,0.1117014341112565,0.23847969700578645
13367,2023-04-07 18:11:18.300000+00:00,2023,27,0.9577824977309648,0.9673914862642314
13370,2023-04-08 12:12:28.050000+00:00,2023,4,0.18277333157573164,0.37396676069893
13378,2023-04-10 23:27:08.780000+00:00,2023,1,1.7703157740572577,1.10807201306025
13379,2023-04-12 06:53:04.280000+00:00,2023,5,0.6990122465471811,0.795526157693462
13380,2023-04-12 12:31:37.920000+00:00,2023,15,0.6466675615504542,0.6691756652329934
13388,2023-04-15 14:04:25.390000+00:00,2023,7,0.20353792587199,0.44329545634629475
13389,2023-04-15 14:05:33.440000+00:00,2023,12,0.49743752000558916,0.5257470219603335
13393,2023-04-16 14:09:23.130000+00:00,2023,2,1.0170943113491786,0.7464097647399371
13394,2023-04-16 16:29:48.890000+00:00,2023,1,-0.2577648335691838,0.14953379950977747
13395,2023-04-16 19:16:06.860000+00:00,2023,2,0.8959554191502278,0.6481728225123229
13396,2023-04-16 19:56:02.550000+00:00,2023,3,0.9309004424341744,0.3950514425627131
13409,2023-04-24 15:41:58.270000+00:00,2023,3,1.0532238567780217,0.46032304176080685
13412,2023-04-27 17:00:57.460000+00:00,2023,2,1.088272696055777,0.5750938715206888
13413,2023-04-27 17:56:37.870000+00:00,2023,12,0.45167577511260376,0.514496100763352
13420,2023-05-01 04:12:33.550000+00:00,2023,9,0.59135629402902,0.6771608921500948
13422,2023-05-01 15:03:43.120000+00:00,2023,3,0.4044511173763017,0.28731327469594115
13433,2023-05-04 23:35:37.240000+00:00,2023,1,0.2448495037862121,0.2869202379229078
13442,2023-05-10 15:04:26.100000+00:00,2023,24,0.8643978712472662,0.8706410044093454
13453,2023-05-16 18:42:33.410000+00:00,2023,5,1.0597352840411332,0.4301971921609997
13469,2023-05-23 09:00:35.030000+00:00,2023,4,1.2669329129696445,0.8967724794191779
13479,2023-05-26 19:26:30.660000+00:00,2023,1,0.6632606601223747,0.8955884428426799
13482,2023-05-28 20:46:54.240000+00:00,2023,3,0.7875025151928967,0.25165351532143543
13495,2023-06-02 07:26:03.090000+00:00,2023,3,1.3007515715786062,0.9720171814612895
13513,2023-06-13 06:53:43.330000+00:00,2023,3,0.1009949124513498,0.43027743147149167
13514,2023-06-13 17:55:44.640000+00:00,2023,3,-0.0435486591322042,0.14011200521686057
13519,2023-06-18 18:22:12.340000+00:00,2023,5,0.117769972006859,0.25827788421253434
13526,2023-06-23 14:19:40.660000+00:00,2023,15,0.7018970827633011,0.7363753890420367
13541,2023-06-29 06:07:29.070000+00:00,2023,3,0.4585794361662436,0.5006501703029386
13545,2023-06-30 23:54:22.740000+00:00,2023,3,1.7794900037883328,1.2748168665110617
13547,2023-07-02 12:16:25.270000+00:00,2023,3,0.3041542066872997,0.40066811783358064
13551,2023-07-04 02:59:48.200000+00:00,2023,11,0.6802738821512286,0.7827206492111772
13563,2023-07-11 12:17:40.370000+00:00,2023,41,1.2283655653930017,1.133443687533199
13565,2023-07-12 11:32:41.120000+00:00,2023,4,0.4689434446550452,0.56156797427014
13570,2023-07-13 14:06:52.770000+00:00,2023,10,0.6012849316926119,0.586749250047137
13583,2023-07-20 06:37:38.450000+00:00,2023,3,1.2365737941570163,0.7736042455552019
13585,2023-07-21 08:45:43.760000+00:00,2023,3,0.9234885363122484,0.8858650999586337
13587,2023-07-22 11:02:55.890000+00:00,2023,2,0.9003397719076933,0.545591905594457
13589,2023-07-22 17:52:47.730000+00:00,2023,3,0.1510521256042474,0.10668197965513265
13590,2023-07-22 20:11:46.200000+00:00,2023,4,0.09952646439382384,0.22281295773001009
